engine,month,egt,ff,n1,n2,egt_n,ff_n,n1_n,n2_n,normal,failure_prob
21,17,1583,5498,13489,11543,True,True,True,True,True,0
21,18,1604,5504,13504,11572,True,False,True,True,False,25
21,19,1609,5508,13603,11669,True,False,True,True,False,25
21,20,1612,5524,13608,11751,True,False,True,True,False,25
21,21,1648,5545,13834,11820,True,False,True,True,False,25
21,22,1651,5584,13970,11861,True,False,True,True,False,25
21,23,1671,5634,14177,11911,True,False,False,True,False,50
21,24,1671,5635,14245,11982,True,False,False,True,False,50
22,1,1134,4833,11252,10383,True,True,True,True,True,0
22,2,1136,4906,11313,10409,True,True,True,True,True,0
22,3,1157,4913,11313,10520,True,True,True,True,True,0
22,4,1181,4939,11371,10532,True,True,True,True,True,0
22,5,1193,4968,11470,10537,True,True,True,True,True,0
22,6,1237,4970,11546,10619,True,True,True,True,True,0
22,7,1307,5004,11647,10702,True,True,True,True,True,0
22,8,1313,5014,11865,10707,True,True,True,True,True,0
22,9,1362,5019,11958,10709,True,True,True,True,True,0
22,10,1382,5047,11977,10894,True,True,True,True,True,0
22,11,1386,5089,12115,10901,True,True,True,True,True,0
22,12,1422,5102,12229,10973,True,True,True,True,True,0
22,13,1499,5106,12230,11164,True,True,True,True,True,0
22,14,1503,5107,12239,11225,True,True,True,True,True,0
22,15,1574,5111,12432,11367,True,True,True,True,True,0
22,16,1577,5111,12571,11384,True,True,True,True,True,0
22,17,1627,5152,12801,11400,True,True,True,True,True,0
22,18,1643,5155,12946,11450,True,True,True,True,True,0
22,19,1658,5162,12951,11674,True,True,True,True,True,0
22,20,1667,5209,13104,11698,True,True,True,True,True,0
22,21,1712,5254,13129,11706,True,True,True,True,True,0
22,22,1731,5285,13146,11719,True,True,True,True,True,0
22,23,1732,5285,13147,11727,True,True,True,True,True,0
22,24,1745,5286,13159,11950,True,True,True,True,True,0
23,1,1171,4891,11595,9445,True,True,True,True,True,0
23,2,1183,4893,11673,9483,True,True,True,True,True,0
23,3,1201,4900,11894,9655,True,True,True,True,True,0
23,4,1203,4928,11979,9660,True,True,True,True,True,0
23,5,1212,4944,12009,9689,True,True,True,True,True,0
23,6,1232,4999,12029,9689,True,True,True,True,True,0
23,7,1241,5000,12030,9804,True,True,True,True,True,0
23,8,1285,5029,12079,9964,True,True,True,True,True,0
23,9,1290,5067,12098,9981,True,True,True,True,True,0
23,10,1295,5073,12213,10081,True,True,True,True,True,0
23,11,1297,5079,12287,10192,True,True,True,True,True,0
23,12,1299,5121,12302,10198,True,True,True,True,True,0
23,13,1342,5127,12341,10291,True,True,True,True,True,0
23,14,1375,5127,12421,10374,True,True,True,True,True,0
23,15,1426,5168,12562,10451,True,True,True,True,True,0
23,16,1429,5197,12587,10646,True,True,True,True,True,0
23,17,1460,5205,12772,10736,True,True,True,True,True,0
23,18,1462,5224,12908,10789,True,True,True,True,True,0
23,19,1534,5229,13002,10887,True,True,True,True,True,0
23,20,1560,5296,13020,10933,True,True,True,True,True,0
23,21,1636,5344,13142,11166,True,True,True,True,True,0
23,22,1701,5350,13349,11259,True,True,True,True,True,0
23,23,1721,5355,13376,11301,True,True,True,True,True,0
23,24,1746,5367,13398,11313,True,True,True,True,True,0
24,1,1121,4908,11201,9517,True,True,True,True,True,0
24,2,1123,4945,11238,9587,True,True,True,True,True,0
24,3,1165,4950,11381,9817,True,True,True,True,True,0
24,4,1248,4989,11489,9820,True,True,True,True,True,0
24,5,1263,5050,11588,9891,True,True,True,True,True,0
24,6,1277,5103,11687,9963,True,True,True,True,True,0
24,7,1288,5117,11706,9995,True,True,True,True,True,0
24,8,1301,5132,11962,10175,True,True,True,True,True,0
24,9,1392,5160,11989,10313,True,True,True,True,True,0
24,10,1406,5174,12022,10447,True,True,True,True,True,0
24,11,1435,5216,12025,10489,True,True,True,True,True,0
24,12,1439,5243,12177,10523,True,True,True,True,True,0
24,13,1496,5260,12193,10659,True,True,True,True,True,0
24,14,1508,5267,12223,10724,True,True,True,True,True,0
24,15,1519,5283,12291,10863,True,True,True,True,True,0
24,16,1528,5318,12321,10934,True,True,True,True,True,0
24,17,1548,5353,12470,10970,True,True,True,True,True,0
24,18,1558,5373,12562,10985,True,True,True,True,True,0
24,19,1593,5374,12565,11066,True,True,True,True,True,0
24,20,1633,5379,12711,11066,True,True,True,True,True,0
24,21,1682,5425,12712,11088,True,True,True,True,True,0
24,22,1711,5426,12743,11202,True,True,True,True,True,0
24,23,1711,5440,12754,11230,True,True,True,True,True,0
24,24,1713,5479,12757,11415,True,True,True,True,True,0
25,1,1213,4816,11240,10683,True,True,True,True,True,0
25,2,1298,4835,11243,10828,True,True,True,True,True,0
25,3,1350,4836,11322,10913,True,True,True,True,True,0
25,4,1358,4926,11465,11107,True,True,True,True,True,0
25,5,1392,4979,11634,11163,True,True,True,True,True,0
25,6,1412,4980,11832,11183,True,True,True,True,True,0
25,7,1441,5035,12043,11219,True,True,True,True,True,0
25,8,1456,5059,12094,11305,True,True,True,True,True,0
25,9,1471,5106,12109,11363,True,True,True,True,True,0
25,10,1485,5131,12112,11393,True,True,True,True,True,0
25,11,1494,5139,12158,11396,True,True,True,True,True,0
25,12,1538,5196,12335,11439,True,True,True,True,True,0
25,13,1620,5204,12351,11472,True,True,True,True,True,0
25,14,1641,5243,12364,11556,True,True,True,True,True,0
25,15,1657,5287,12420,11652,True,True,True,True,True,0
25,16,1726,5326,12477,11691,True,True,True,True,True,0
25,17,1740,5326,12488,11735,True,True,True,True,True,0
25,18,1761,5326,12518,11842,True,True,True,True,True,0
25,19,1761,5331,12560,11878,True,True,True,True,True,0
25,20,1773,5339,12592,11891,True,True,True,True,True,0
25,21,1789,5340,12770,11939,True,True,True,True,True,0
25,22,1806,5346,12941,11947,True,True,True,True,True,0
25,23,1848,5346,12964,11947,True,True,True,True,True,0
25,24,1893,5348,13024,11988,True,True,True,True,True,0
26,1,1259,4938,12360,9044,True,True,True,True,True,0
26,2,1314,4944,12443,9056,True,True,True,True,True,0
26,3,1366,4951,12518,9147,True,True,True,True,True,0
26,4,1397,4992,12554,9238,True,True,True,True,True,0
26,5,1402,5009,12576,9349,True,True,True,True,True,0
26,6,1416,5043,12756,9350,True,True,True,True,True,0
26,7,1455,5045,12757,9360,True,True,True,True,True,0
26,8,1480,5072,12970,9407,True,True,True,True,True,0
26,9,1524,5072,12998,9415,True,True,True,True,True,0
26,10,1582,5154,13084,9527,True,True,True,True,True,0
26,11,1613,5173,13119,9564,True,True,True,True,True,0
26,12,1627,5197,13149,9592,True,True,True,True,True,0
26,13,1667,5208,13183,9655,True,True,True,True,True,0
26,14,1669,5224,13259,9845,True,True,True,True,True,0
26,15,1682,5254,13422,9911,True,True,True,True,True,0
26,16,1697,5327,13587,9912,True,True,True,True,True,0
26,17,1743,5366,13752,9916,True,True,True,True,True,0
26,18,1784,5368,13776,9948,True,True,True,True,True,0
26,19,1796,5384,13846,9948,True,True,True,True,True,0
26,20,1815,5399,13860,10064,True,True,True,True,True,0
26,21,1818,5461,13988,10083,True,True,True,True,True,0
26,22,1826,5531,13990,10094,True,False,True,True,False,25
26,23,1832,5539,13992,10170,True,False,True,True,False,25
26,24,1897,5555,13999,10186,True,False,True,True,False,25
27,1,1221,4986,11800,9497,True,True,True,True,True,0
27,2,1228,5036,12053,9773,True,True,True,True,True,0
27,3,1238,5052,12070,9887,True,True,True,True,True,0
27,4,1265,5070,12106,9937,True,True,True,True,True,0
27,5,1274,5079,12147,9994,True,True,True,True,True,0
27,6,1312,5146,12217,10093,True,True,True,True,True,0
27,7,1377,5181,12243,10234,True,True,True,True,True,0
27,8,1421,5190,12462,10261,True,True,True,True,True,0
27,9,1434,5210,12483,10276,True,True,True,True,True,0
27,10,1468,5214,12488,10322,True,True,True,True,True,0
27,11,1468,5247,12497,10337,True,True,True,True,True,0
27,12,1495,5265,12625,10379,True,True,True,True,True,0
27,13,1551,5268,12671,10438,True,True,True,True,True,0
27,14,1605,5324,12870,10444,True,True,True,True,True,0
27,15,1667,5325,12889,10564,True,True,True,True,True,0
27,16,1717,5378,13007,10614,True,True,True,True,True,0
27,17,1738,5418,13050,10756,True,True,True,True,True,0
27,18,1800,5464,13050,10823,True,True,True,True,True,0
27,19,1802,5480,13144,10881,True,True,True,True,True,0
27,20,1828,5507,13146,10881,True,False,True,True,False,25
27,21,1853,5536,13349,10894,True,False,True,True,False,25
27,22,1859,5536,13437,10963,True,False,True,True,False,25
27,23,1867,5543,13453,10993,True,False,True,True,False,25
27,24,1902,5559,13495,11066,False,False,True,True,False,50
28,1,1219,4863,11223,10399,True,True,True,True,True,0
28,2,1266,4865,11384,10404,True,True,True,True,True,0
28,3,1272,4867,11477,10424,True,True,True,True,True,0
28,4,1286,4882,11589,10565,True,True,True,True,True,0
28,5,1324,4884,11670,10581,True,True,True,True,True,0
28,6,1335,4909,11670,10586,True,True,True,True,True,0
28,7,1348,4970,11721,10598,True,True,True,True,True,0
28,8,1371,4973,11989,10767,True,True,True,True,True,0
28,9,1409,4991,12210,10809,True,True,True,True,True,0
28,10,1421,5057,12210,10886,True,True,True,True,True,0
28,11,1429,5081,12229,10984,True,True,True,True,True,0
28,12,1450,5107,12229,11067,True,True,True,True,True,0
28,13,1470,5110,12268,11312,True,True,True,True,True,0
28,14,1474,5127,12278,11368,True,True,True,True,True,0
28,15,1479,5191,12292,11368,True,True,True,True,True,0
28,16,1482,5191,12313,11494,True,True,True,True,True,0
28,17,1497,5227,12494,11521,True,True,True,True,True,0
28,18,1520,5269,12559,11626,True,True,True,True,True,0
28,19,1547,5289,12690,11641,True,True,True,True,True,0
28,20,1549,5300,12691,11644,True,True,True,True,True,0
28,21,1630,5319,12691,11704,True,True,True,True,True,0
28,22,1659,5331,12720,11774,True,True,True,True,True,0
28,23,1671,5340,12770,11837,True,True,True,True,True,0
28,24,1700,5385,12856,11843,True,True,True,True,True,0
29,1,1135,4808,11985,10713,True,True,True,True,True,0
29,2,1137,4811,12080,10719,True,True,True,True,True,0
29,3,1137,4823,12145,10880,True,True,True,True,True,0
29,4,1137,4870,12255,10886,True,True,True,True,True,0
29,5,1202,4933,12322,10941,True,True,True,True,True,0
29,6,1261,4939,12333,10975,True,True,True,True,True,0
29,7,1263,4940,12386,10977,True,True,True,True,True,0
29,8,1295,4985,12549,11069,True,True,True,True,True,0
29,9,1303,5018,12550,11087,True,True,True,True,True,0
29,10,1308,5043,12610,11128,True,True,True,True,True,0
29,11,1308,5051,12665,11305,True,True,True,True,True,0
29,12,1314,5103,12684,11343,True,True,True,True,True,0
29,13,1314,5105,12686,11353,True,True,True,True,True,0
29,14,1314,5105,12847,11402,True,True,True,True,True,0
29,15,1315,5180,12953,11402,True,True,True,True,True,0
29,16,1345,5200,13050,11418,True,True,True,True,True,0
29,17,1385,5273,13086,11533,True,True,True,True,True,0
29,18,1404,5295,13173,11745,True,True,True,True,True,0
29,19,1434,5340,13323,11777,True,True,True,True,True,0
29,20,1470,5343,13344,11852,True,True,True,True,True,0
29,21,1475,5349,13344,11913,True,True,True,True,True,0
29,22,1506,5427,13433,11956,True,True,True,True,True,0
29,23,1510,5453,13523,12103,True,True,True,False,False,25
29,24,1525,5538,13600,12218,True,False,True,False,False,50
30,1,1191,4809,12438,9475,True,True,True,True,True,0
30,2,1227,4818,12489,9671,True,True,True,True,True,0
30,3,1293,4835,12542,9693,True,True,True,True,True,0
30,4,1334,4861,12711,9738,True,True,True,True,True,0
30,5,1339,4875,12719,9827,True,True,True,True,True,0
30,6,1346,4879,12751,10012,True,True,True,True,True,0
30,7,1373,4887,12812,10222,True,True,True,True,True,0
30,8,1423,4894,12898,10396,True,True,True,True,True,0
30,9,1424,4905,12956,10402,True,True,True,True,True,0
30,10,1427,4911,13036,10420,True,True,True,True,True,0
30,11,1433,4920,13045,10455,True,True,True,True,True,0
30,12,1457,4922,13223,10592,True,True,True,True,True,0
30,13,1479,5004,13237,10614,True,True,True,True,True,0
30,14,1536,5027,13399,10619,True,True,True,True,True,0
30,15,1557,5036,13410,10679,True,True,True,True,True,0
30,16,1639,5041,13484,10688,True,True,True,True,True,0
30,17,1688,5107,13537,10803,True,True,True,True,True,0
30,18,1697,5154,13580,10819,True,True,True,True,True,0
30,19,1748,5239,13601,10917,True,True,True,True,True,0
30,20,1786,5263,13624,11073,True,True,True,True,True,0
30,21,1806,5263,13834,11094,True,True,True,True,True,0
30,22,1837,5280,13870,11128,True,True,True,True,True,0
30,23,1883,5280,13923,11257,True,True,True,True,True,0
30,24,1949,5281,13961,11266,False,True,True,True,False,25
31,1,1122,4966,11738,10878,True,True,True,True,True,0
31,2,1135,5016,11764,10938,True,True,True,True,True,0
31,3,1155,5027,11850,10982,True,True,True,True,True,0
31,4,1159,5035,11880,11007,True,True,True,True,True,0
31,5,1204,5047,11938,11061,True,True,True,True,True,0
31,6,1214,5058,12152,11180,True,True,True,True,True,0
31,7,1254,5068,12230,11186,True,True,True,True,True,0
31,8,1255,5125,12283,11331,True,True,True,True,True,0
31,9,1258,5190,12287,11410,True,True,True,True,True,0
31,10,1259,5195,12293,11420,True,True,True,True,True,0
31,11,1314,5238,12340,11446,True,True,True,True,True,0
31,12,1384,5239,12412,11551,True,True,True,True,True,0
31,13,1417,5261,12497,11568,True,True,True,True,True,0
31,14,1425,5267,12565,11685,True,True,True,True,True,0
31,15,1429,5269,12625,11715,True,True,True,True,True,0
31,16,1463,5269,12625,11861,True,True,True,True,True,0
31,17,1532,5276,12626,11861,True,True,True,True,True,0
31,18,1532,5280,12743,11878,True,True,True,True,True,0
31,19,1537,5297,12816,11882,True,True,True,True,True,0
31,20,1537,5329,12849,12023,True,True,True,False,False,25
31,21,1537,5330,12855,12151,True,True,True,False,False,25
31,22,1546,5379,12878,12193,True,True,True,False,False,25
31,23,1571,5380,12922,12215,True,True,True,False,False,25
31,24,1591,5401,12955,12294,True,True,True,False,False,25
32,1,1176,4933,11613,9053,True,True,True,True,True,0
32,2,1193,4938,11744,9055,True,True,True,True,True,0
32,3,1198,4938,11786,9162,True,True,True,True,True,0
32,4,1236,4981,11803,9249,True,True,True,True,True,0
32,5,1246,5002,11853,9480,True,True,True,True,True,0
32,6,1316,5044,12091,9550,True,True,True,True,True,0
32,7,1321,5082,12110,9598,True,True,True,True,True,0
32,8,1328,5101,12247,9689,True,True,True,True,True,0
32,9,1346,5101,12429,9793,True,True,True,True,True,0
32,10,1360,5112,12537,9801,True,True,True,True,True,0
32,11,1402,5121,12588,9824,True,True,True,True,True,0
32,12,1466,5155,12616,9951,True,True,True,True,True,0
32,13,1495,5162,12723,10136,True,True,True,True,True,0
32,14,1522,5212,12842,10185,True,True,True,True,True,0
32,15,1541,5220,12966,10187,True,True,True,True,True,0
32,16,1549,5292,13096,10194,True,True,True,True,True,0
32,17,1609,5294,13170,10209,True,True,True,True,True,0
32,18,1675,5311,13176,10314,True,True,True,True,True,0
32,19,1679,5318,13228,10440,True,True,True,True,True,0
32,20,1682,5323,13345,10457,True,True,True,True,True,0
32,21,1685,5356,13530,10460,True,True,True,True,True,0
32,22,1728,5386,13601,10537,True,True,True,True,True,0
32,23,1737,5409,13614,10639,True,True,True,True,True,0
32,24,1780,5449,13620,10693,True,True,True,True,True,0
33,1,1126,4993,11538,10056,True,True,True,True,True,0
33,2,1172,4994,11539,10208,True,True,True,True,True,0
33,3,1199,5027,11581,10314,True,True,True,True,True,0
33,4,1201,5062,11586,10397,True,True,True,True,True,0
33,5,1208,5118,11601,10437,True,True,True,True,True,0
33,6,1229,5147,11688,10457,True,True,True,True,True,0
33,7,1235,5163,11721,10579,True,True,True,True,True,0
33,8,1243,5228,11811,10607,True,True,True,True,True,0
33,9,1287,5243,11850,10647,True,True,True,True,True,0
33,10,1323,5271,11880,10741,True,True,True,True,True,0
33,11,1339,5273,12037,10928,True,True,True,True,True,0
33,12,1345,5307,12179,10957,True,True,True,True,True,0
33,13,1349,5329,12255,11004,True,True,True,True,True,0
33,14,1389,5346,12264,11172,True,True,True,True,True,0
33,15,1412,5356,12270,11335,True,True,True,True,True,0
33,16,1422,5361,12354,11379,True,True,True,True,True,0
33,17,1435,5364,12503,11393,True,True,True,True,True,0
33,18,1469,5377,12579,11445,True,True,True,True,True,0
33,19,1505,5424,12650,11458,True,True,True,True,True,0
33,20,1520,5475,12734,11672,True,True,True,True,True,0
33,21,1526,5483,12977,11693,True,True,True,True,True,0
33,22,1531,5522,13033,11716,True,False,True,True,False,25
33,23,1540,5540,13051,11856,True,False,True,True,False,25
33,24,1609,5594,13093,11863,True,False,True,True,False,25
34,1,1273,4922,11508,9448,True,True,True,True,True,0
34,2,1283,5002,11551,9603,True,True,True,True,True,0
34,3,1299,5008,11757,9688,True,True,True,True,True,0
34,4,1308,5008,11759,9837,True,True,True,True,True,0
34,5,1330,5034,11780,9948,True,True,True,True,True,0
34,6,1360,5068,11791,10065,True,True,True,True,True,0
34,7,1375,5071,11960,10092,True,True,True,True,True,0
34,8,1387,5079,12019,10102,True,True,True,True,True,0
34,9,1388,5086,12022,10314,True,True,True,True,True,0
34,10,1431,5091,12164,10341,True,True,True,True,True,0
34,11,1491,5164,12169,10521,True,True,True,True,True,0
34,12,1506,5202,12354,10684,True,True,True,True,True,0
34,13,1511,5262,12381,10841,True,True,True,True,True,0
34,14,1511,5266,12431,10883,True,True,True,True,True,0
34,15,1555,5290,12557,10898,True,True,True,True,True,0
34,16,1595,5354,12712,10993,True,True,True,True,True,0
34,17,1629,5392,12716,11007,True,True,True,True,True,0
34,18,1657,5393,12857,11050,True,True,True,True,True,0
34,19,1657,5398,12939,11073,True,True,True,True,True,0
34,20,1681,5398,12964,11192,True,True,True,True,True,0
34,21,1714,5406,12973,11220,True,True,True,True,True,0
34,22,1776,5456,13201,11289,True,True,True,True,True,0
34,23,1833,5481,13401,11346,True,True,True,True,True,0
34,24,1858,5489,13445,11347,True,True,True,True,True,0
35,1,1258,4871,11888,9062,True,True,True,True,True,0
35,2,1278,4872,12012,9124,True,True,True,True,True,0
35,3,1301,4922,12021,9165,True,True,True,True,True,0
35,4,1357,4975,12028,9172,True,True,True,True,True,0
35,5,1365,5037,12262,9408,True,True,True,True,True,0
35,6,1366,5064,12271,9522,True,True,True,True,True,0
35,7,1378,5072,12306,9626,True,True,True,True,True,0
35,8,1405,5097,12417,9683,True,True,True,True,True,0
35,9,1407,5121,12511,9686,True,True,True,True,True,0
35,10,1441,5125,12518,9692,True,True,True,True,True,0
35,11,1477,5142,12549,9919,True,True,True,True,True,0
35,12,1479,5149,12549,9979,True,True,True,True,True,0
35,13,1543,5193,12591,10053,True,True,True,True,True,0
35,14,1564,5199,12618,10070,True,True,True,True,True,0
35,15,1572,5238,12776,10222,True,True,True,True,True,0
35,16,1594,5285,12849,10409,True,True,True,True,True,0
35,17,1605,5308,12886,10470,True,True,True,True,True,0
35,18,1610,5308,13137,10552,True,True,True,True,True,0
35,19,1620,5314,13403,10703,True,True,True,True,True,0
35,20,1690,5349,13558,10706,True,True,True,True,True,0
35,21,1743,5349,13580,10723,True,True,True,True,True,0
35,22,1762,5349,13663,10748,True,True,True,True,True,0
35,23,1812,5355,13690,10799,True,True,True,True,True,0
35,24,1815,5439,13753,10862,True,True,True,True,True,0
36,1,1149,4896,12151,9222,True,True,True,True,True,0
36,2,1151,4973,12303,9228,True,True,True,True,True,0
36,3,1152,4978,12370,9238,True,True,True,True,True,0
36,4,1155,4979,12446,9361,True,True,True,True,True,0
36,5,1198,5035,12460,9401,True,True,True,True,True,0
36,6,1252,5124,12714,9593,True,True,True,True,True,0
36,7,1301,5166,12750,9761,True,True,True,True,True,0
36,8,1302,5172,12865,9817,True,True,True,True,True,0
36,9,1317,5179,12868,10028,True,True,True,True,True,0
36,10,1318,5193,12875,10054,True,True,True,True,True,0
36,11,1323,5213,12947,10117,True,True,True,True,True,0
36,12,1326,5229,13010,10189,True,True,True,True,True,0
36,13,1362,5230,13179,10270,True,True,True,True,True,0
36,14,1416,5307,13407,10281,True,True,True,True,True,0
36,15,1425,5307,13419,10341,True,True,True,True,True,0
36,16,1434,5307,13510,10349,True,True,True,True,True,0
36,17,1438,5335,13548,10367,True,True,True,True,True,0
36,18,1438,5336,13588,10411,True,True,True,True,True,0
36,19,1491,5351,13653,10504,True,True,True,True,True,0
36,20,1509,5360,13841,10738,True,True,True,True,True,0
36,21,1527,5413,13854,10975,True,True,True,True,True,0
36,22,1549,5485,14047,11071,True,True,False,True,False,25
36,23,1562,5487,14109,11177,True,True,False,True,False,25
36,24,1566,5491,14289,11191,True,True,False,True,False,25
37,1,1204,4926,11350,10088,True,True,True,True,True,0
37,2,1229,4952,11455,10246,True,True,True,True,True,0
37,3,1301,4962,11512,10438,True,True,True,True,True,0
37,4,1348,4964,11561,10524,True,True,True,True,True,0
37,5,1354,5012,11609,10662,True,True,True,True,True,0
37,6,1354,5093,11651,10785,True,True,True,True,True,0
37,7,1358,5096,11737,10790,True,True,True,True,True,0
37,8,1371,5104,11756,10866,True,True,True,True,True,0
37,9,1437,5112,11767,10875,True,True,True,True,True,0
37,10,1473,5127,11788,10884,True,True,True,True,True,0
37,11,1504,5133,11859,10892,True,True,True,True,True,0
37,12,1508,5152,11997,10905,True,True,True,True,True,0
37,13,1549,5173,12074,10937,True,True,True,True,True,0
37,14,1602,5205,12163,10937,True,True,True,True,True,0
37,15,1640,5214,12166,10998,True,True,True,True,True,0
37,16,1684,5236,12202,11078,True,True,True,True,True,0
37,17,1760,5285,12258,11098,True,True,True,True,True,0
37,18,1826,5308,12282,11114,True,True,True,True,True,0
37,19,1885,5317,12340,11155,True,True,True,True,True,0
37,20,1945,5396,12488,11279,False,True,True,True,False,25
37,21,1959,5398,12551,11352,False,True,True,True,False,25
37,22,1984,5398,12695,11365,False,True,True,True,False,25
37,23,1997,5445,12765,11387,False,True,True,True,False,25
37,24,2034,5453,12928,11418,False,True,True,True,False,25
38,1,1193,4984,11732,10113,True,True,True,True,True,0
38,2,1196,5029,11797,10179,True,True,True,True,True,0
38,3,1220,5041,11886,10202,True,True,True,True,True,0
38,4,1225,5047,12074,10332,True,True,True,True,True,0
38,5,1232,5047,12104,10399,True,True,True,True,True,0
38,6,1255,5101,12162,10437,True,True,True,True,True,0
38,7,1259,5105,12277,10493,True,True,True,True,True,0
38,8,1270,5135,12292,10632,True,True,True,True,True,0
38,9,1290,5176,12383,10633,True,True,True,True,True,0
38,10,1297,5183,12443,10847,True,True,True,True,True,0
38,11,1300,5208,12468,11018,True,True,True,True,True,0
38,12,1365,5217,12479,11187,True,True,True,True,True,0
38,13,1370,5228,12594,11292,True,True,True,True,True,0
38,14,1378,5228,12617,11306,True,True,True,True,True,0
38,15,1381,5236,12734,11308,True,True,True,True,True,0
38,16,1406,5249,12894,11411,True,True,True,True,True,0
38,17,1435,5271,12962,11503,True,True,True,True,True,0
38,18,1435,5289,13162,11545,True,True,True,True,True,0
38,19,1460,5310,13296,11685,True,True,True,True,True,0
38,20,1468,5315,13345,11718,True,True,True,True,True,0
38,21,1488,5341,13396,11874,True,True,True,True,True,0
38,22,1561,5405,13541,11979,True,True,True,True,True,0
38,23,1566,5407,13566,12029,True,True,True,False,False,25
38,24,1573,5414,13585,12049,True,True,True,False,False,25
39,1,1181,4920,11612,9753,True,True,True,True,True,0
39,2,1183,4929,11612,10018,True,True,True,True,True,0
39,3,1186,4951,11674,10130,True,True,True,True,True,0
39,4,1201,4965,11726,10135,True,True,True,True,True,0
39,5,1265,4987,11822,10179,True,True,True,True,True,0
39,6,1275,5029,11875,10400,True,True,True,True,True,0
39,7,1311,5030,11899,10490,True,True,True,True,True,0
39,8,1317,5044,11907,10530,True,True,True,True,True,0
39,9,1322,5049,12077,10734,True,True,True,True,True,0
39,10,1340,5089,12109,10826,True,True,True,True,True,0
39,11,1343,5089,12274,10954,True,True,True,True,True,0
39,12,1371,5126,12314,11065,True,True,True,True,True,0
39,13,1406,5129,12342,11099,True,True,True,True,True,0
39,14,1460,5179,12343,11156,True,True,True,True,True,0
39,15,1471,5187,12365,11159,True,True,True,True,True,0
39,16,1475,5197,12386,11163,True,True,True,True,True,0
39,17,1492,5202,12394,11188,True,True,True,True,True,0
39,18,1495,5202,12451,11203,True,True,True,True,True,0
39,19,1532,5207,12459,11203,True,True,True,True,True,0
39,20,1532,5264,12495,11276,True,True,True,True,True,0
39,21,1534,5311,12497,11513,True,True,True,True,True,0
39,22,1594,5329,12545,11579,True,True,True,True,True,0
39,23,1679,5331,12660,11686,True,True,True,True,True,0
39,24,1750,5332,12669,11709,True,True,True,True,True,0
40,1,1291,4830,11525,10612,True,True,True,True,True,0
40,2,1302,4830,11606,10683,True,True,True,True,True,0
40,3,1339,4857,11836,10709,True,True,True,True,True,0
40,4,1340,4863,11986,10734,True,True,True,True,True,0
40,5,1379,4873,12026,10777,True,True,True,True,True,0
40,6,1388,4941,12177,10814,True,True,True,True,True,0
40,7,1393,4945,12266,10906,True,True,True,True,True,0
40,8,1398,4949,12322,10928,True,True,True,True,True,0
40,9,1430,4959,12581,10986,True,True,True,True,True,0
40,10,1450,4997,12583,11015,True,True,True,True,True,0
40,11,1477,5023,12705,11017,True,True,True,True,True,0
40,12,1484,5049,12860,11038,True,True,True,True,True,0
40,13,1499,5090,12937,11079,True,True,True,True,True,0
40,14,1539,5099,13135,11108,True,True,True,True,True,0
40,15,1560,5159,13148,11152,True,True,True,True,True,0
40,16,1567,5178,13317,11279,True,True,True,True,True,0
40,17,1638,5203,13376,11313,True,True,True,True,True,0
40,18,1648,5242,13383,11334,True,True,True,True,True,0
40,19,1714,5270,13505,11506,True,True,True,True,True,0
40,20,1772,5278,13561,11561,True,True,True,True,True,0
40,21,1773,5299,13752,11660,True,True,True,True,True,0
40,22,1826,5339,13862,11706,True,True,True,True,True,0
40,23,1829,5375,13882,11917,True,True,True,True,True,0
40,24,1831,5375,13952,11962,True,True,True,True,True,0
41,1,1242,4981,11483,10173,True,True,True,True,True,0
41,2,1263,5055,11534,10249,True,True,True,True,True,0
41,3,1294,5082,11639,10332,True,True,True,True,True,0
41,4,1297,5090,11800,10357,True,True,True,True,True,0
41,5,1337,5093,11822,10511,True,True,True,True,True,0
41,6,1343,5099,11837,10523,True,True,True,True,True,0
41,7,1344,5111,11935,10561,True,True,True,True,True,0
41,8,1388,5115,11959,10699,True,True,True,True,True,0
41,9,1388,5173,12066,10720,True,True,True,True,True,0
41,10,1388,5208,12082,10736,True,True,True,True,True,0
41,11,1390,5209,12212,10756,True,True,True,True,True,0
41,12,1396,5210,12403,10763,True,True,True,True,True,0
41,13,1468,5215,12484,10861,True,True,True,True,True,0
41,14,1470,5250,12597,11001,True,True,True,True,True,0
41,15,1471,5287,12606,11004,True,True,True,True,True,0
41,16,1520,5292,12627,11141,True,True,True,True,True,0
41,17,1553,5340,12709,11156,True,True,True,True,True,0
41,18,1614,5344,12738,11330,True,True,True,True,True,0
41,19,1621,5349,12766,11352,True,True,True,True,True,0
41,20,1679,5388,12790,11386,True,True,True,True,True,0
41,21,1679,5390,12865,11405,True,True,True,True,True,0
41,22,1709,5394,13088,11495,True,True,True,True,True,0
41,23,1770,5450,13095,11541,True,True,True,True,True,0
41,24,1780,5471,13099,11666,True,True,True,True,True,0
42,1,1165,4804,11476,10848,True,True,True,True,True,0
42,2,1167,4837,11563,10977,True,True,True,True,True,0
42,3,1170,4840,11569,11091,True,True,True,True,True,0
42,4,1208,4846,11743,11151,True,True,True,True,True,0
42,5,1239,4849,11868,11167,True,True,True,True,True,0
42,6,1248,4880,12097,11225,True,True,True,True,True,0
42,7,1306,4887,12115,11351,True,True,True,True,True,0
42,8,1388,4892,12143,11546,True,True,True,True,True,0
42,9,1411,4908,12261,11548,True,True,True,True,True,0
42,10,1414,4962,12335,11713,True,True,True,True,True,0
