engine,month,noise,egt,ff,n1,n2,fp_noise,fp_egt,fp_ff,fp_n1,fp_n2,total_fp
62,18,135.63834436643089,1778,5385,13342,11369,0.0,0.0,0.0,0.0,0.0,0.0
62,19,135.94210240134584,1796,5408,13424,11462,0.0,0.0,0.0,0.0,0.0,0.0
62,20,136.34727141884693,1823,5423,13496,11544,0.0,0.0,0.0,0.0,0.0,0.0
62,21,136.47665808475614,1852,5444,13584,11638,0.0,0.0,0.0,0.0,0.0,0.0
62,22,136.85157413635844,1871,5470,13674,11711,0.0,0.0,0.0,0.0,0.0,0.0
62,23,137.17147202430473,1889,5497,13747,11779,0.028578670717455644,0.0,0.0,0.0,0.0,0.005715734143491129
62,24,137.5459954504247,1908,5512,13815,11873,0.09099924173744967,0.013333333333333332,0.024,0.0,0.0,0.0256665150141566
62,25,138.05806915983212,1933,5536,13895,11951,0.1763448599720192,0.055,0.07200000000000001,0.0,0.0,0.06066897199440384
62,26,138.53056697216772,1949,5554,13969,12022,0.25509449536128653,0.08166666666666667,0.10800000000000001,0.0,0.011000000000000001,0.09115223240559064
62,27,138.8269212754819,1966,5584,14060,12101,0.3044868792469847,0.11,0.168,0.03,0.050499999999999996,0.13259737584939696
62,28,139.21994730424268,1988,5613,14132,12177,0.36999121737378005,0.14666666666666667,0.226,0.066,0.0885,0.17943157680808935
62,29,139.4632847866608,2020,5637,14205,12260,0.4105474644434679,0.2,0.27399999999999997,0.1025,0.13,0.2234094928886936
62,30,139.95612888953522,2043,5665,14276,12345,0.4926881482558704,0.2383333333333333,0.33,0.138,0.1725,0.2743042963178407
62,31,140.435124839591,2082,5681,14348,12437,0.5725208065984997,0.30333333333333334,0.36200000000000004,0.174,0.21850000000000003,0.32607082798636655
62,32,140.96722958817605,2103,5710,14441,12528,0.6612049313626756,0.3383333333333334,0.42,0.2205,0.264,0.38080765293920177
62,33,141.07826989702508,2141,5739,14532,12608,0.6797116495041802,0.4016666666666666,0.478,0.266,0.304,0.42587566323416937
62,34,141.27640549165108,2167,5749,14625,12698,0.7127342486085126,0.445,0.498,0.3125,0.349,0.46344684972170247
62,35,141.5724862012044,2185,5775,14695,12768,0.7620810335340689,0.475,0.55,0.3475,0.384,0.5037162067068137
62,36,141.67432428705726,2224,5790,14777,12862,0.7790540478428767,0.54,0.58,0.3885,0.431,0.5437108095685754
62,37,142.21662534639245,2261,5817,14859,12953,0.8694375577320748,0.6016666666666667,0.634,0.42950000000000005,0.4765,0.6022208448797483
62,38,142.55157460150576,2277,5827,14946,13025,0.9252624335842938,0.6283333333333334,0.654,0.473,0.5125,0.6386191533835254
62,39,142.77973875092752,2315,5857,15032,13103,0.9632897918212535,0.6916666666666668,0.7140000000000001,0.516,0.5515,0.6872912916975841
62,40,143.10296815326575,2351,5885,15119,13176,1.0,0.7516666666666667,0.77,0.5595,0.588,0.7338333333333333
62,41,143.27877962121326,2379,5901,15197,13252,1.0,0.7983333333333333,0.802,0.5985,0.626,0.7649666666666667
62,42,143.5418944880066,2413,5921,15266,13321,1.0,0.855,0.8420000000000001,0.633,0.6605,0.7981
62,43,143.75331129288037,2430,5949,15351,13394,1.0,0.8833333333333333,0.898,0.6755,0.6970000000000001,0.8307666666666667
62,44,144.29987640676867,2457,5970,15430,13473,1.0,0.9283333333333332,0.94,0.715,0.7365,0.8639666666666667
62,45,144.56728302523908,2473,5980,15520,13551,1.0,0.955,0.96,0.76,0.7755,0.8901
62,46,144.80413832289858,2507,6000,15614,13636,1.0,1.0,1.0,0.807,0.818,0.925
62,47,145.05691988480697,2526,6012,15693,13724,1.0,1.0,1.0,0.8465,0.862,0.9417
62,48,145.43235464810346,2562,6031,15771,13807,1.0,1.0,1.0,0.8855,0.9035,0.9578
62,49,145.89301251471161,2596,6045,15844,13879,1.0,1.0,1.0,0.922,0.9395,0.9723
62,50,146.23066618180667,2623,6057,15935,13948,1.0,1.0,1.0,0.9675,0.9740000000000001,0.9883000000000001
62,51,146.70938911137665,2639,6073,16023,14040,1.0,1.0,1.0,1.0,1.0,1.0
62,52,147.24187933429172,2678,6090,16108,14133,1.0,1.0,1.0,1.0,1.0,1.0
62,53,147.39250791328806,2706,6101,16197,14220,1.0,1.0,1.0,1.0,1.0,1.0
62,54,147.70777627247264,2730,6131,16288,14298,1.0,1.0,1.0,1.0,1.0,1.0
62,55,148.19630423916107,2748,6162,16379,14384,1.0,1.0,1.0,1.0,1.0,1.0
62,56,148.71673340906412,2768,6191,16473,14471,1.0,1.0,1.0,1.0,1.0,1.0
62,57,149.211241596253,2799,6212,16560,14565,1.0,1.0,1.0,1.0,1.0,1.0
62,58,149.4746318566131,2824,6222,16651,14659,1.0,1.0,1.0,1.0,1.0,1.0
62,59,149.6082120156716,2847,6238,16740,14749,1.0,1.0,1.0,1.0,1.0,1.0
62,60,150.1316761109888,2871,6252,16830,14843,1.0,1.0,1.0,1.0,1.0,1.0
63,1,130.0,1300,5000,12000,10000,0.0,0.0,0.0,0.0,0.0,0.0
63,2,130.47931992245822,1336,5031,12075,10093,0.0,0.0,0.0,0.0,0.0,0.0
63,3,130.7729006450978,1356,5063,12145,10166,0.0,0.0,0.0,0.0,0.0,0.0
63,4,131.16208409824847,1375,5080,12215,10258,0.0,0.0,0.0,0.0,0.0,0.0
63,5,131.5304266661755,1391,5099,12286,10338,0.0,0.0,0.0,0.0,0.0,0.0
63,6,131.67340277244531,1409,5117,12378,10418,0.0,0.0,0.0,0.0,0.0,0.0
63,7,131.972243837372,1424,5144,12459,10488,0.0,0.0,0.0,0.0,0.0,0.0
63,8,132.14224888435862,1450,5175,12528,10565,0.0,0.0,0.0,0.0,0.0,0.0
63,9,132.2642006778768,1466,5198,12622,10648,0.0,0.0,0.0,0.0,0.0,0.0
63,10,132.47642211388396,1501,5220,12710,10733,0.0,0.0,0.0,0.0,0.0,0.0
63,11,132.83759372743052,1523,5230,12803,10805,0.0,0.0,0.0,0.0,0.0,0.0
63,12,133.09506778804024,1542,5260,12876,10878,0.0,0.0,0.0,0.0,0.0,0.0
63,13,133.35830106505668,1561,5279,12951,10952,0.0,0.0,0.0,0.0,0.0,0.0
63,14,133.7759973836241,1580,5312,13026,11020,0.0,0.0,0.0,0.0,0.0,0.0
63,15,134.243917389136,1620,5342,13105,11110,0.0,0.0,0.0,0.0,0.0,0.0
63,16,134.5155272689451,1658,5375,13182,11198,0.0,0.0,0.0,0.0,0.0,0.0
63,17,135.00543830691757,1683,5386,13274,11271,0.0,0.0,0.0,0.0,0.0,0.0
63,18,135.51321805911928,1713,5405,13349,11353,0.0,0.0,0.0,0.0,0.0,0.0
63,19,136.04321336492853,1732,5438,13423,11431,0.0,0.0,0.0,0.0,0.0,0.0
63,20,136.17733632865162,1770,5461,13491,11519,0.0,0.0,0.0,0.0,0.0,0.0
63,21,136.6089794790943,1806,5493,13574,11598,0.0,0.0,0.0,0.0,0.0,0.0
63,22,136.90382676429147,1843,5507,13646,11672,0.0,0.0,0.013999999999999999,0.0,0.0,0.0027999999999999995
63,23,137.28110098863658,1866,5519,13730,11751,0.04685016477276349,0.0,0.038,0.0,0.0,0.0169700329545527
63,24,137.7827503728584,1885,5540,13821,11833,0.13045839547640034,0.0,0.08,0.0,0.0,0.04209167909528007
63,25,137.93380694492078,1923,5569,13915,11912,0.1556344908201292,0.03833333333333334,0.138,0.0,0.0,0.0663935648306925
63,26,138.07642543746957,1946,5591,14008,11992,0.17940423957826113,0.07666666666666667,0.182,0.004,0.0,0.08841418124898556
63,27,138.27058337581997,1961,5621,14095,12075,0.21176389596999456,0.10166666666666666,0.242,0.0475,0.0375,0.12808611252733224
63,28,138.47630091642128,1987,5650,14176,12146,0.24605015273688008,0.145,0.3,0.08800000000000001,0.073,0.17041003054737597
63,29,138.93334562679223,2011,5661,14269,12231,0.32222427113203866,0.185,0.322,0.13449999999999998,0.1155,0.21584485422640776
63,30,139.17260614703824,2047,5673,14343,12304,0.36210102450637294,0.245,0.34600000000000003,0.17149999999999999,0.152,0.25532020490127455
63,31,139.32157970626628,2072,5694,14419,12378,0.38692995104437955,0.2866666666666667,0.38799999999999996,0.2095,0.18899999999999997,0.2920193235422092
63,32,139.72557596518524,2100,5718,14506,12472,0.4542626608642072,0.33333333333333337,0.436,0.253,0.23600000000000002,0.3425191988395081
63,33,140.19353766121995,2139,5750,14579,12544,0.5322562768699916,0.3983333333333334,0.5,0.2895,0.272,0.398417922040665
63,34,140.7128947743193,2174,5781,14669,12615,0.6188157957198825,0.45666666666666667,0.562,0.3345,0.3075,0.45589649247730984
63,35,141.18350608611496,2207,5792,14751,12702,0.6972510143524935,0.5116666666666666,0.584,0.37549999999999994,0.35100000000000003,0.503883536203832
63,36,141.58205024847047,2237,5805,14843,12791,0.7636750414117444,0.5616666666666666,0.61,0.4215,0.39549999999999996,0.5504683416156821
63,37,142.08103266175488,2270,5817,14916,12869,0.8468387769591459,0.6166666666666667,0.634,0.45799999999999996,0.43450000000000005,0.5980010887251626
63,38,142.36894542153976,2310,5829,14986,12950,0.8948242369232939,0.6833333333333332,0.6579999999999999,0.493,0.475,0.6408315140513254
63,39,142.66560939022787,2329,5862,15056,13028,0.9442682317046454,0.715,0.7240000000000001,0.528,0.514,0.6850536463409291
63,40,143.02467283548992,2349,5885,15140,13100,1.0,0.7483333333333333,0.77,0.57,0.55,0.7276666666666667
63,41,143.54850844616814,2388,5904,15214,13186,1.0,0.8133333333333332,0.8079999999999999,0.607,0.593,0.7642666666666666
63,42,143.70875441613117,2425,5922,15304,13263,1.0,0.875,0.8440000000000001,0.652,0.6315,0.8005000000000001
63,43,144.24373524420128,2457,5943,15387,13355,1.0,0.9283333333333332,0.8859999999999999,0.6934999999999999,0.6775,0.8370666666666665
63,44,144.5160306613778,2491,5965,15470,13438,1.0,0.985,0.93,0.735,0.7190000000000001,0.8737999999999999
63,45,144.87295485807633,2526,5984,15561,13524,1.0,1.0,0.968,0.7805,0.762,0.9021000000000001
63,46,145.27559082086015,2561,6007,15639,13596,1.0,1.0,1.0,0.8195,0.7979999999999999,0.9235
63,47,145.57621507018197,2596,6039,15716,13664,1.0,1.0,1.0,0.858,0.8320000000000001,0.9380000000000001
63,48,145.8803825291215,2630,6057,15810,13737,1.0,1.0,1.0,0.905,0.8684999999999999,0.9547000000000001
63,49,146.04020296534094,2665,6088,15894,13829,1.0,1.0,1.0,0.9470000000000001,0.9145,0.9723
63,50,146.14480294053064,2705,6110,15982,13910,1.0,1.0,1.0,0.991,0.955,0.9892
63,51,146.48082597446106,2732,6139,16073,14003,1.0,1.0,1.0,1.0,1.0,1.0
63,52,146.685049401607,2764,6158,16145,14076,1.0,1.0,1.0,1.0,1.0,1.0
63,53,146.80853367600395,2793,6181,16237,14145,1.0,1.0,1.0,1.0,1.0,1.0
63,54,147.19014629486938,2827,6209,16315,14222,1.0,1.0,1.0,1.0,1.0,1.0
63,55,147.40113271350492,2865,6229,16391,14293,1.0,1.0,1.0,1.0,1.0,1.0
63,56,147.72345160598329,2899,6257,16462,14387,1.0,1.0,1.0,1.0,1.0,1.0
63,57,147.91688185886593,2936,6276,16556,14457,1.0,1.0,1.0,1.0,1.0,1.0
63,58,148.30173586360135,2973,6299,16641,14549,1.0,1.0,1.0,1.0,1.0,1.0
63,59,148.54170523953428,2988,6312,16711,14643,1.0,1.0,1.0,1.0,1.0,1.0
63,60,149.0204994353592,3005,6323,16779,14718,1.0,1.0,1.0,1.0,1.0,1.0
64,1,130.0,1300,5000,12000,10000,0.0,0.0,0.0,0.0,0.0,0.0
64,2,130.40083715944002,1332,5012,12090,10078,0.0,0.0,0.0,0.0,0.0,0.0
64,3,130.54757559938352,1372,5029,12167,10155,0.0,0.0,0.0,0.0,0.0,0.0
64,4,130.66420079839247,1404,5047,12240,10242,0.0,0.0,0.0,0.0,0.0,0.0
64,5,131.1680599375048,1440,5057,12319,10331,0.0,0.0,0.0,0.0,0.0,0.0
64,6,131.32496101471094,1478,5084,12406,10423,0.0,0.0,0.0,0.0,0.0,0.0
64,7,131.8538020482821,1510,5111,12485,10504,0.0,0.0,0.0,0.0,0.0,0.0
64,8,131.97498710771995,1541,5135,12560,10572,0.0,0.0,0.0,0.0,0.0,0.0
64,9,132.46437258519242,1578,5157,12652,10647,0.0,0.0,0.0,0.0,0.0,0.0
64,10,133.00171198886622,1605,5179,12730,10718,0.0,0.0,0.0,0.0,0.0,0.0
64,11,133.4714481889423,1637,5191,12816,10804,0.0,0.0,0.0,0.0,0.0,0.0
64,12,133.77071763029636,1676,5201,12903,10874,0.0,0.0,0.0,0.0,0.0,0.0
64,13,133.89832511710202,1693,5212,12992,10944,0.0,0.0,0.0,0.0,0.0,0.0
64,14,134.34208156893988,1708,5222,13076,11032,0.0,0.0,0.0,0.0,0.0,0.0
64,15,134.855511816973,1744,5232,13148,11103,0.0,0.0,0.0,0.0,0.0,0.0
64,16,135.23808974020153,1764,5247,13234,11197,0.0,0.0,0.0,0.0,0.0,0.0
64,17,135.3409099035557,1783,5257,13316,11265,0.0,0.0,0.0,0.0,0.0,0.0
64,18,135.54207942190237,1810,5268,13396,11358,0.0,0.0,0.0,0.0,0.0,0.0
64,19,135.76674939041632,1844,5291,13490,11452,0.0,0.0,0.0,0.0,0.0,0.0
64,20,135.93198025012563,1864,5309,13562,11525,0.0,0.0,0.0,0.0,0.0,0.0
64,21,136.03761967235317,1893,5323,13650,11593,0.0,0.0,0.0,0.0,0.0,0.0
64,22,136.23692830371684,1930,5334,13731,11675,0.0,0.05,0.0,0.0,0.0,0.01
64,23,136.40497954012233,1949,5351,13805,11758,0.0,0.08166666666666667,0.0,0.0,0.0,0.01633333333333333
64,24,136.82694158129223,1973,5369,13879,11841,0.0,0.12166666666666666,0.0,0.0,0.0,0.024333333333333332
64,25,137.07652057365706,1999,5397,13951,11917,0.012753428942843925,0.165,0.0,0.0,0.0,0.035550685788568785
64,26,137.4413679177393,2039,5410,14032,11988,0.07356131962321892,0.2316666666666667,0.0,0.016,0.0,0.06424559725797713
64,27,137.9305163493873,2058,5423,14105,12071,0.15508605823121496,0.2633333333333333,0.0,0.0525,0.0355,0.10128387831290966
64,28,138.23905545083747,2073,5452,14187,12147,0.20650924180624486,0.28833333333333333,0.0,0.0935,0.0735,0.13236851502791563
64,29,138.3397859664167,2107,5463,14271,12241,0.22329766106945215,0.345,0.0,0.1355,0.12050000000000001,0.16485953221389044
64,30,138.44657821870183,2127,5479,14356,12331,0.24109636978363846,0.37833333333333335,0.0,0.17800000000000002,0.1655,0.19258594062339435
64,31,138.86349613926,2158,5501,14429,12423,0.31058268987666793,0.43,0.002,0.2145,0.2115,0.23371653797533357
64,32,139.2632361510504,2192,5520,14509,12492,0.3772060251750655,0.48666666666666664,0.04,0.2545,0.24600000000000002,0.2808745383683464
64,33,139.5683168219962,2228,5550,14578,12563,0.42805280366603427,0.5466666666666666,0.1,0.289,0.2815,0.32904389406654017
64,34,139.94994180224074,2262,5582,14668,12653,0.49165696704012407,0.6033333333333334,0.16399999999999998,0.33399999999999996,0.3265,0.3838980600746914
64,35,140.15132497925134,2285,5602,14762,12725,0.5252208298752237,0.6416666666666667,0.204,0.381,0.3625,0.42287749930837804
64,36,140.29017537253856,2302,5633,14846,12802,0.5483625620897594,0.67,0.266,0.423,0.401,0.4616725124179519
64,37,140.81947185064797,2321,5664,14928,12879,0.636578641774662,0.7016666666666667,0.32799999999999996,0.46399999999999997,0.4395,0.5139490616882657
64,38,140.95509016318132,2357,5675,14997,12960,0.6591816938635542,0.7616666666666667,0.35,0.4985,0.48,0.5498696721060441
64,39,141.36858072793643,2383,5699,15065,13041,0.7280967879894056,0.805,0.39799999999999996,0.5325,0.5205,0.5968193575978811
64,40,141.49051170494715,2406,5729,15136,13113,0.7484186174911922,0.8433333333333333,0.45799999999999996,0.568,0.5565,0.6348503901649052
64,41,141.84886893930906,2433,5745,15214,13194,0.8081448232181763,0.8883333333333333,0.49,0.607,0.597,0.6780956313103019
64,42,141.98248055690794,2449,5760,15306,13287,0.8304134261513241,0.915,0.52,0.653,0.6435,0.7123826852302648
64,43,142.48310423456473,2474,5780,15398,13379,0.9138507057607892,0.9566666666666667,0.56,0.6990000000000001,0.6895,0.7638034744854911
64,44,142.9319468146125,2495,5808,15468,13448,0.9886578024354171,0.9916666666666667,0.616,0.7340000000000001,0.7240000000000001,0.8108648938204167
64,45,143.37182813286074,2517,5826,15539,13521,1.0,1.0,0.652,0.7695000000000001,0.7605,0.8364
64,46,143.87778399740665,2532,5840,15618,13605,1.0,1.0,0.68,0.809,0.8025,0.8583000000000001
64,47,144.23096913194433,2563,5872,15700,13673,1.0,1.0,0.7440000000000001,0.85,0.8365,0.8861000000000001
64,48,144.65900273733246,2591,5888,15782,13762,1.0,1.0,0.7759999999999999,0.8909999999999999,0.8809999999999999,0.9096
64,49,144.99389828078125,2614,5914,15867,13831,1.0,1.0,0.828,0.9335,0.9155,0.9353999999999999
64,50,145.42078896258874,2632,5931,15936,13920,1.0,1.0,0.862,0.968,0.96,0.958
64,51,145.80942093521563,2661,5952,16010,13992,1.0,1.0,0.904,1.0,0.996,0.9800000000000001
64,52,146.01646849169492,2695,5985,16095,14079,1.0,1.0,0.97,1.0,1.0,0.994
64,53,146.13090243879276,2714,5999,16171,14167,1.0,1.0,0.998,1.0,1.0,0.9996
64,54,146.42078186220414,2747,6013,16261,14243,1.0,1.0,1.0,1.0,1.0,1.0
64,55,146.8711418028346,2772,6042,16344,14326,1.0,1.0,1.0,1.0,1.0,1.0
64,56,147.1008897395658,2807,6059,16418,14418,1.0,1.0,1.0,1.0,1.0,1.0
64,57,147.50342283481484,2840,6079,16499,14486,1.0,1.0,1.0,1.0,1.0,1.0
64,58,148.05070901130264,2868,6109,16578,14576,1.0,1.0,1.0,1.0,1.0,1.0
64,59,148.33553572748443,2904,6120,16651,14649,1.0,1.0,1.0,1.0,1.0,1.0
64,60,148.46026402306848,2939,6145,16723,14734,1.0,1.0,1.0,1.0,1.0,1.0
65,1,130.0,1300,5000,12000,10000,0.0,0.0,0.0,0.0,0.0,0.0
65,2,130.5127534572043,1337,5015,12078,10086,0.0,0.0,0.0,0.0,0.0,0.0
65,3,131.03935389849445,1364,5035,12156,10157,0.0,0.0,0.0,0.0,0.0,0.0
65,4,131.33057389275763,1401,5047,12232,10247,0.0,0.0,0.0,0.0,0.0,0.0
65,5,131.65173629988345,1435,5070,12307,10317,0.0,0.0,0.0,0.0,0.0,0.0
65,6,131.7927297030176,1475,5093,12382,10407,0.0,0.0,0.0,0.0,0.0,0.0
65,7,132.11788945725021,1508,5106,12452,10485,0.0,0.0,0.0,0.0,0.0,0.0
65,8,132.56990258856413,1525,5139,12524,10571,0.0,0.0,0.0,0.0,0.0,0.0
65,9,132.94559350592522,1545,5162,12605,10639,0.0,0.0,0.0,0.0,0.0,0.0
65,10,133.15287102732873,1571,5172,12683,10725,0.0,0.0,0.0,0.0,0.0,0.0
65,11,133.27558764012247,1590,5193,12761,10814,0.0,0.0,0.0,0.0,0.0,0.0
65,12,133.69778568374514,1623,5211,12846,10893,0.0,0.0,0.0,0.0,0.0,0.0
65,13,133.84722814579703,1639,5234,12924,10968,0.0,0.0,0.0,0.0,0.0,0.0
65,14,134.06342838856165,1675,5259,12995,11058,0.0,0.0,0.0,0.0,0.0,0.0
65,15,134.51869523089454,1702,5289,13080,11131,0.0,0.0,0.0,0.0,0.0,0.0
65,16,134.87994331198757,1731,5309,13148,11217,0.0,0.0,0.0,0.0,0.0,0.0
65,17,135.3201515417266,1747,5326,13221,11305,0.0,0.0,0.0,0.0,0.0,0.0
65,18,135.6684621499896,1774,5342,13299,11384,0.0,0.0,0.0,0.0,0.0,0.0
65,19,136.0923538400879,1789,5359,13379,11463,0.0,0.0,0.0,0.0,0.0,0.0
65,20,136.2780819487527,1819,5376,13467,11557,0.0,0.0,0.0,0.0,0.0,0.0
65,21,136.6556864700194,1845,5397,13554,11641,0.0,0.0,0.0,0.0,0.0,0.0
65,22,136.75807283172526,1871,5413,13634,11714,0.0,0.0,0.0,0.0,0.0,0.0
65,23,137.09042226318383,1891,5434,13707,11803,0.015070377197304197,0.0,0.0,0.0,0.0,0.0030140754394608394
65,24,137.49510354760466,1925,5463,13783,11895,0.08251725793410952,0.04166666666666667,0.0,0.0,0.0,0.024836784920155237
65,25,137.8874759161948,1965,5490,13856,11986,0.14791265269913367,0.10833333333333334,0.0,0.0,0.0,0.0512491972064934
65,26,138.17058481336048,1985,5506,13929,12059,0.19509746889341295,0.14166666666666666,0.012,0.0,0.029500000000000002,0.07565282711201593
65,27,138.34499384625218,2020,5534,14003,12152,0.22416564104203002,0.2,0.068,0.0015,0.076,0.113933128208406
65,28,138.67760059112157,2054,5562,14086,12237,0.27960009852026246,0.25666666666666665,0.124,0.043,0.1185,0.16435335303738582
65,29,138.82770230387067,2089,5580,14161,12329,0.304617050645111,0.315,0.16,0.0805,0.16449999999999998,0.2049234101290222
65,30,138.96968437846274,2109,5590,14242,12397,0.32828072974379086,0.3483333333333334,0.18,0.121,0.1985,0.23522281261542483
65,31,139.2661297895056,2137,5621,14317,12475,0.3776882982509354,0.395,0.242,0.1585,0.2375,0.2821376596501871
65,32,139.68337064555828,2152,5644,14409,12553,0.4472284409263807,0.42,0.28800000000000003,0.2045,0.27649999999999997,0.3272456881852761
65,33,140.22080505664104,2181,5658,14500,12640,0.5368008427735068,0.4683333333333334,0.316,0.25,0.32,0.3782268352213681
65,34,140.52794532450605,2217,5670,14585,12723,0.5879908874176749,0.5283333333333333,0.34,0.2925,0.3615,0.4220648441502017
65,35,140.77496438813978,2233,5697,14676,12812,0.6291607313566299,0.555,0.39399999999999996,0.33799999999999997,0.406,0.46443214627132595
65,36,140.8983210277463,2257,5726,14767,12885,0.649720171291051,0.595,0.452,0.3835,0.4425,0.5045440342582102
65,37,141.32376600947364,2288,5745,14848,12969,0.7206276682456074,0.6466666666666667,0.49,0.424,0.48450000000000004,0.5531588669824549
65,38,141.5944261094857,2315,5777,14919,13053,0.765737684914285,0.6916666666666668,0.5539999999999999,0.4595,0.5265,0.5994808703161904
65,39,142.12461524973716,2341,5804,15008,13133,0.8541025416228603,0.735,0.608,0.504,0.5665,0.6535205083245721
65,40,142.59082502583695,2379,5826,15085,13215,0.9318041709728249,0.7983333333333333,0.652,0.5425,0.6075,0.7064275008612316
65,41,142.99257079227277,2394,5854,15168,13292,0.9987617987121289,0.8233333333333333,0.708,0.584,0.6459999999999999,0.7520190264090924
65,42,143.46602015689174,2414,5879,15242,13386,1.0,0.8566666666666667,0.758,0.621,0.693,0.7857333333333333
65,43,143.67713698584606,2431,5891,15326,13458,1.0,0.885,0.782,0.6629999999999999,0.7290000000000001,0.8117999999999999
65,44,143.81949895095653,2452,5910,15397,13542,1.0,0.92,0.82,0.6984999999999999,0.7709999999999999,0.8418999999999999
65,45,144.08350546220555,2469,5931,15468,13636,1.0,0.9483333333333333,0.862,0.7340000000000001,0.818,0.8724666666666666
65,46,144.63170573846836,2484,5943,15536,13717,1.0,0.9733333333333333,0.8859999999999999,0.768,0.8584999999999999,0.8971666666666666
65,47,144.73650351156041,2505,5965,15612,13790,1.0,1.0,0.93,0.8059999999999999,0.895,0.9262
65,48,144.92870506701144,2529,5981,15702,13859,1.0,1.0,0.9620000000000001,0.851,0.9295,0.9484999999999999
65,49,145.40269238092282,2557,6003,15791,13939,1.0,1.0,1.0,0.8955,0.9695,0.9730000000000001
65,50,145.86405192316334,2592,6033,15884,14009,1.0,1.0,1.0,0.9420000000000001,1.0,0.9884000000000001
65,51,146.21993282571674,2628,6053,15961,14078,1.0,1.0,1.0,0.9804999999999999,1.0,0.9961
65,52,146.64320788600344,2651,6074,16041,14159,1.0,1.0,1.0,1.0,1.0,1.0
65,53,147.1697160521106,2689,6087,16112,14227,1.0,1.0,1.0,1.0,1.0,1.0
65,54,147.6523581057521,2721,6110,16191,14309,1.0,1.0,1.0,1.0,1.0,1.0
65,55,148.06852085846486,2746,6134,16269,14393,1.0,1.0,1.0,1.0,1.0,1.0
65,56,148.5438357035476,2775,6158,16361,14463,1.0,1.0,1.0,1.0,1.0,1.0
65,57,148.755145300974,2812,6172,16432,14549,1.0,1.0,1.0,1.0,1.0,1.0
65,58,149.1876322695403,2834,6189,16525,14643,1.0,1.0,1.0,1.0,1.0,1.0
65,59,149.33619534217317,2850,6218,16600,14715,1.0,1.0,1.0,1.0,1.0,1.0
65,60,149.78717712425396,2871,6248,16680,14795,1.0,1.0,1.0,1.0,1.0,1.0
66,1,130.0,1300,5000,12000,10000,0.0,0.0,0.0,0.0,0.0,0.0
66,2,130.38549439156307,1339,5015,12079,10077,0.0,0.0,0.0,0.0,0.0,0.0
66,3,130.92181435966654,1363,5047,12166,10161,0.0,0.0,0.0,0.0,0.0,0.0
66,4,131.21752668688006,1391,5080,12259,10234,0.0,0.0,0.0,0.0,0.0,0.0
66,5,131.42125681075893,1418,5096,12334,10311,0.0,0.0,0.0,0.0,0.0,0.0
66,6,131.75744856231023,1435,5117,12419,10391,0.0,0.0,0.0,0.0,0.0,0.0
66,7,132.05400061642146,1456,5127,12505,10465,0.0,0.0,0.0,0.0,0.0,0.0
66,8,132.22657055275016,1478,5137,12593,10543,0.0,0.0,0.0,0.0,0.0,0.0
66,9,132.434077241272,1502,5153,12672,10619,0.0,0.0,0.0,0.0,0.0,0.0
66,10,132.61082259664977,1519,5166,12750,10707,0.0,0.0,0.0,0.0,0.0,0.0
66,11,133.12091077701783,1559,5191,12827,10787,0.0,0.0,0.0,0.0,0.0,0.0
66,12,133.45125749792786,1580,5224,12913,10855,0.0,0.0,0.0,0.0,0.0,0.0
66,13,133.73764661123926,1595,5250,12988,10927,0.0,0.0,0.0,0.0,0.0,0.0
66,14,134.176780460713,1624,5263,13060,11009,0.0,0.0,0.0,0.0,0.0,0.0
66,15,134.36377123025287,1646,5275,13129,11079,0.0,0.0,0.0,0.0,0.0,0.0
66,16,134.70651844645994,1677,5302,13200,11147,0.0,0.0,0.0,0.0,0.0,0.0
66,17,134.96122931369493,1707,5322,13274,11229,0.0,0.0,0.0,0.0,0.0,0.0
66,18,135.35214460715113,1728,5350,13368,11312,0.0,0.0,0.0,0.0,0.0,0.0
66,19,135.8203345784273,1764,5369,13444,11395,0.0,0.0,0.0,0.0,0.0,0.0
66,20,136.0679913115258,1801,5387,13537,11483,0.0,0.0,0.0,0.0,0.0,0.0
66,21,136.55199290140385,1816,5414,13611,11551,0.0,0.0,0.0,0.0,0.0,0.0
66,22,136.95693732535003,1832,5445,13695,11645,0.0,0.0,0.0,0.0,0.0,0.0
66,23,137.15646576567752,1850,5465,13777,11734,0.02607762761292065,0.0,0.0,0.0,0.0,0.00521552552258413
66,24,137.30881609488887,1889,5498,13862,11819,0.05146934914814476,0.0,0.0,0.0,0.0,0.010293869829628951
66,25,137.5556615105645,1913,5529,13948,11901,0.09261025176075086,0.021666666666666664,0.057999999999999996,0.0,0.0,0.0344553836854835
66,26,138.04486870687933,1947,5548,14030,11989,0.17414478447988796,0.07833333333333332,0.096,0.015,0.0,0.07269562356264425
66,27,138.5439701455843,1974,5567,14105,12078,0.25732835759738276,0.12333333333333334,0.134,0.0525,0.039,0.12123233818614323
66,28,138.91335412079906,2000,5597,14173,12162,0.31889235346650935,0.16666666666666669,0.19399999999999998,0.08650000000000001,0.081,0.1694118040266352
66,29,139.34627692844072,2031,5608,14261,12234,0.3910461547401194,0.21833333333333332,0.21600000000000003,0.1305,0.11699999999999999,0.21457589761469054
66,30,139.78382121755664,2066,5626,14340,12328,0.4639702029261059,0.27666666666666667,0.252,0.17,0.16399999999999998,0.2653273739185545
66,31,139.94267336492624,2082,5654,14418,12420,0.4904455608210394,0.30333333333333334,0.308,0.209,0.21,0.3041557788308745
