engine,month,egt,ff,n1,n2,egt_n,ff_n,n1_n,n2_n,normal,failure_prob
21,17,1671,5218,12664,10868,True,True,True,True,True,0
21,18,1690,5227,12893,10876,True,True,True,True,True,0
21,19,1734,5231,12908,10915,True,True,True,True,True,0
21,20,1736,5236,13109,10946,True,True,True,True,True,0
21,21,1785,5238,13126,10946,True,True,True,True,True,0
21,22,1792,5274,13167,10993,True,True,True,True,True,0
21,23,1818,5349,13222,11003,True,True,True,True,True,0
21,24,1821,5355,13231,11177,True,True,True,True,True,0
22,1,1104,4821,11129,9478,True,True,True,True,True,0
22,2,1179,4862,11195,9560,True,True,True,True,True,0
22,3,1196,4865,11418,9587,True,True,True,True,True,0
22,4,1203,4935,11436,9800,True,True,True,True,True,0
22,5,1222,4959,11486,9863,True,True,True,True,True,0
22,6,1225,4972,11526,9891,True,True,True,True,True,0
22,7,1235,4982,11704,10014,True,True,True,True,True,0
22,8,1253,4988,11752,10022,True,True,True,True,True,0
22,9,1259,5009,11757,10029,True,True,True,True,True,0
22,10,1293,5018,11834,10082,True,True,True,True,True,0
22,11,1339,5101,11917,10128,True,True,True,True,True,0
22,12,1396,5102,12026,10178,True,True,True,True,True,0
22,13,1405,5106,12027,10383,True,True,True,True,True,0
22,14,1412,5122,12155,10423,True,True,True,True,True,0
22,15,1418,5174,12311,10460,True,True,True,True,True,0
22,16,1422,5195,12325,10516,True,True,True,True,True,0
22,17,1422,5217,12359,10716,True,True,True,True,True,0
22,18,1453,5255,12545,10838,True,True,True,True,True,0
22,19,1485,5265,12551,10905,True,True,True,True,True,0
22,20,1515,5266,12621,10934,True,True,True,True,True,0
22,21,1522,5319,12765,10990,True,True,True,True,True,0
22,22,1548,5321,12800,11088,True,True,True,True,True,0
22,23,1599,5335,12885,11092,True,True,True,True,True,0
22,24,1639,5337,12953,11184,True,True,True,True,True,0
23,1,1107,4958,11896,9418,True,True,True,True,True,0
23,2,1129,4994,12006,9563,True,True,True,True,True,0
23,3,1129,5010,12008,9590,True,True,True,True,True,0
23,4,1153,5018,12012,9699,True,True,True,True,True,0
23,5,1176,5024,12013,9709,True,True,True,True,True,0
23,6,1226,5086,12020,9766,True,True,True,True,True,0
23,7,1256,5113,12163,9813,True,True,True,True,True,0
23,8,1275,5114,12335,9825,True,True,True,True,True,0
23,9,1319,5125,12500,9910,True,True,True,True,True,0
23,10,1384,5141,12548,9945,True,True,True,True,True,0
23,11,1405,5145,12562,9953,True,True,True,True,True,0
23,12,1411,5230,12593,10182,True,True,True,True,True,0
23,13,1425,5243,12604,10252,True,True,True,True,True,0
23,14,1465,5245,12685,10424,True,True,True,True,True,0
23,15,1480,5272,12770,10490,True,True,True,True,True,0
23,16,1500,5279,12856,10560,True,True,True,True,True,0
23,17,1519,5284,12898,10572,True,True,True,True,True,0
23,18,1566,5352,12901,10697,True,True,True,True,True,0
23,19,1637,5396,12970,10698,True,True,True,True,True,0
23,20,1645,5396,13071,10707,True,True,True,True,True,0
23,21,1656,5408,13084,10885,True,True,True,True,True,0
23,22,1700,5408,13112,10890,True,True,True,True,True,0
23,23,1726,5425,13315,10964,True,True,True,True,True,0
23,24,1770,5452,13328,10994,True,True,True,True,True,0
24,1,1127,4962,11877,10590,True,True,True,True,True,0
24,2,1132,5017,12021,10712,True,True,True,True,True,0
24,3,1157,5017,12227,10712,True,True,True,True,True,0
24,4,1159,5017,12388,10716,True,True,True,True,True,0
24,5,1203,5017,12417,10729,True,True,True,True,True,0
24,6,1247,5069,12510,10898,True,True,True,True,True,0
24,7,1253,5081,12617,10996,True,True,True,True,True,0
24,8,1317,5097,12639,11012,True,True,True,True,True,0
24,9,1332,5110,12671,11129,True,True,True,True,True,0
24,10,1339,5131,12724,11166,True,True,True,True,True,0
24,11,1373,5137,12728,11199,True,True,True,True,True,0
24,12,1377,5161,12874,11222,True,True,True,True,True,0
24,13,1389,5186,13077,11253,True,True,True,True,True,0
24,14,1479,5197,13118,11269,True,True,True,True,True,0
24,15,1526,5236,13248,11284,True,True,True,True,True,0
24,16,1560,5295,13331,11365,True,True,True,True,True,0
24,17,1589,5352,13360,11391,True,True,True,True,True,0
24,18,1638,5390,13513,11398,True,True,True,True,True,0
24,19,1675,5404,13711,11488,True,True,True,True,True,0
24,20,1714,5405,13728,11597,True,True,True,True,True,0
24,21,1752,5441,13760,11638,True,True,True,True,True,0
24,22,1763,5461,13840,11824,True,True,True,True,True,0
24,23,1821,5464,13853,11871,True,True,True,True,True,0
24,24,1863,5474,13906,11972,True,True,True,True,True,0
25,1,1293,4960,11913,10367,True,True,True,True,True,0
25,2,1310,4971,11983,10567,True,True,True,True,True,0
25,3,1314,4973,12063,10608,True,True,True,True,True,0
25,4,1345,5028,12089,10627,True,True,True,True,True,0
25,5,1349,5029,12117,10628,True,True,True,True,True,0
25,6,1357,5038,12120,10628,True,True,True,True,True,0
25,7,1358,5060,12225,10732,True,True,True,True,True,0
25,8,1370,5060,12383,10803,True,True,True,True,True,0
25,9,1381,5067,12629,10815,True,True,True,True,True,0
25,10,1420,5086,12629,10834,True,True,True,True,True,0
25,11,1425,5105,12707,11028,True,True,True,True,True,0
25,12,1497,5131,12741,11073,True,True,True,True,True,0
25,13,1527,5154,12785,11089,True,True,True,True,True,0
25,14,1528,5205,12785,11106,True,True,True,True,True,0
25,15,1559,5229,12917,11124,True,True,True,True,True,0
25,16,1606,5258,13003,11153,True,True,True,True,True,0
25,17,1636,5280,13049,11178,True,True,True,True,True,0
25,18,1679,5315,13076,11342,True,True,True,True,True,0
25,19,1695,5363,13078,11367,True,True,True,True,True,0
25,20,1698,5369,13351,11386,True,True,True,True,True,0
25,21,1729,5409,13384,11438,True,True,True,True,True,0
25,22,1796,5414,13389,11459,True,True,True,True,True,0
25,23,1796,5460,13480,11493,True,True,True,True,True,0
25,24,1820,5460,13653,11609,True,True,True,True,True,0
26,1,1201,4806,12163,10865,True,True,True,True,True,0
26,2,1203,4889,12297,10926,True,True,True,True,True,0
26,3,1213,4933,12327,10946,True,True,True,True,True,0
26,4,1300,4960,12341,10992,True,True,True,True,True,0
26,5,1364,4972,12371,11119,True,True,True,True,True,0
26,6,1441,5009,12493,11126,True,True,True,True,True,0
26,7,1448,5065,12587,11212,True,True,True,True,True,0
26,8,1457,5109,12627,11238,True,True,True,True,True,0
26,9,1462,5109,12648,11307,True,True,True,True,True,0
26,10,1484,5119,12770,11417,True,True,True,True,True,0
26,11,1491,5149,12830,11554,True,True,True,True,True,0
26,12,1491,5159,12834,11556,True,True,True,True,True,0
26,13,1556,5161,12852,11627,True,True,True,True,True,0
26,14,1647,5163,12909,11766,True,True,True,True,True,0
26,15,1651,5166,12929,11884,True,True,True,True,True,0
26,16,1662,5189,13073,12088,True,True,True,False,False,25
26,17,1667,5234,13073,12094,True,True,True,False,False,25
26,18,1714,5316,13098,12110,True,True,True,False,False,25
26,19,1728,5330,13130,12364,True,True,True,False,False,25
26,20,1801,5342,13143,12409,True,True,True,False,False,25
26,21,1806,5398,13176,12418,True,True,True,False,False,25
26,22,1810,5441,13177,12620,True,True,True,False,False,25
26,23,1820,5445,13253,12771,True,True,True,False,False,25
26,24,1869,5455,13529,12840,True,True,True,False,False,25
27,1,1160,4807,11116,10042,True,True,True,True,True,0
27,2,1201,4808,11196,10063,True,True,True,True,True,0
27,3,1231,4815,11252,10284,True,True,True,True,True,0
27,4,1251,4853,11435,10304,True,True,True,True,True,0
27,5,1336,4910,11474,10340,True,True,True,True,True,0
27,6,1351,4940,11735,10354,True,True,True,True,True,0
27,7,1365,4987,11742,10579,True,True,True,True,True,0
27,8,1366,5032,11768,10603,True,True,True,True,True,0
27,9,1410,5055,11779,10694,True,True,True,True,True,0
27,10,1412,5096,11787,10729,True,True,True,True,True,0
27,11,1456,5096,11798,10826,True,True,True,True,True,0
27,12,1493,5141,11881,10937,True,True,True,True,True,0
27,13,1506,5169,12075,11075,True,True,True,True,True,0
27,14,1546,5218,12176,11100,True,True,True,True,True,0
27,15,1601,5223,12357,11100,True,True,True,True,True,0
27,16,1605,5249,12446,11162,True,True,True,True,True,0
27,17,1618,5279,12499,11199,True,True,True,True,True,0
27,18,1636,5284,12651,11252,True,True,True,True,True,0
27,19,1650,5289,12726,11295,True,True,True,True,True,0
27,20,1657,5349,12748,11340,True,True,True,True,True,0
27,21,1682,5426,12797,11435,True,True,True,True,True,0
27,22,1690,5426,13022,11567,True,True,True,True,True,0
27,23,1733,5426,13027,11615,True,True,True,True,True,0
27,24,1807,5461,13070,11806,True,True,True,True,True,0
28,1,1149,4951,11166,10508,True,True,True,True,True,0
28,2,1178,4963,11169,10514,True,True,True,True,True,0
28,3,1186,4980,11258,10615,True,True,True,True,True,0
28,4,1189,4982,11285,10826,True,True,True,True,True,0
28,5,1191,4985,11382,10837,True,True,True,True,True,0
28,6,1213,5000,11538,10943,True,True,True,True,True,0
28,7,1254,5069,11582,11005,True,True,True,True,True,0
28,8,1261,5077,11606,11047,True,True,True,True,True,0
28,9,1272,5085,11677,11112,True,True,True,True,True,0
28,10,1296,5131,11754,11117,True,True,True,True,True,0
28,11,1344,5142,11906,11127,True,True,True,True,True,0
28,12,1350,5142,11958,11249,True,True,True,True,True,0
28,13,1371,5186,12037,11356,True,True,True,True,True,0
28,14,1371,5196,12235,11382,True,True,True,True,True,0
28,15,1418,5256,12282,11455,True,True,True,True,True,0
28,16,1479,5256,12485,11568,True,True,True,True,True,0
28,17,1512,5269,12580,11568,True,True,True,True,True,0
28,18,1548,5283,12630,11652,True,True,True,True,True,0
28,19,1566,5291,12637,11878,True,True,True,True,True,0
28,20,1574,5300,12641,11958,True,True,True,True,True,0
28,21,1639,5312,12663,11978,True,True,True,True,True,0
28,22,1668,5339,12871,12060,True,True,True,False,False,25
28,23,1675,5348,13026,12075,True,True,True,False,False,25
28,24,1727,5401,13061,12192,True,True,True,False,False,25
29,1,1240,4963,12374,10942,True,True,True,True,True,0
29,2,1269,5014,12389,10957,True,True,True,True,True,0
29,3,1293,5015,12400,11090,True,True,True,True,True,0
29,4,1316,5022,12579,11183,True,True,True,True,True,0
29,5,1366,5039,12758,11222,True,True,True,True,True,0
29,6,1396,5040,12821,11277,True,True,True,True,True,0
29,7,1415,5049,12898,11333,True,True,True,True,True,0
29,8,1447,5068,12979,11417,True,True,True,True,True,0
29,9,1461,5114,13015,11509,True,True,True,True,True,0
29,10,1465,5188,13056,11509,True,True,True,True,True,0
29,11,1488,5216,13138,11742,True,True,True,True,True,0
29,12,1524,5228,13246,11826,True,True,True,True,True,0
29,13,1567,5270,13472,12007,True,True,True,False,False,25
29,14,1570,5281,13503,12164,True,True,True,False,False,25
29,15,1592,5286,13582,12287,True,True,True,False,False,25
29,16,1633,5289,13727,12287,True,True,True,False,False,25
29,17,1664,5290,13738,12288,True,True,True,False,False,25
29,18,1702,5334,13911,12297,True,True,True,False,False,25
29,19,1721,5357,13938,12409,True,True,True,False,False,25
29,20,1722,5358,13944,12420,True,True,True,False,False,25
29,21,1730,5395,14058,12452,True,True,False,False,False,50
29,22,1735,5398,14089,12454,True,True,False,False,False,50
29,23,1755,5412,14333,12488,True,True,False,False,False,50
29,24,1765,5433,14359,12612,True,True,False,False,False,50
30,1,1156,4877,11048,9404,True,True,True,True,True,0
30,2,1171,4949,11258,9410,True,True,True,True,True,0
30,3,1243,4979,11262,9456,True,True,True,True,True,0
30,4,1260,4994,11273,9465,True,True,True,True,True,0
30,5,1334,5070,11351,9476,True,True,True,True,True,0
30,6,1420,5125,11429,9635,True,True,True,True,True,0
30,7,1423,5134,11514,9636,True,True,True,True,True,0
30,8,1467,5162,11549,9724,True,True,True,True,True,0
30,9,1481,5168,11592,9768,True,True,True,True,True,0
30,10,1506,5184,11599,9775,True,True,True,True,True,0
30,11,1508,5261,11743,9858,True,True,True,True,True,0
30,12,1508,5272,11831,9861,True,True,True,True,True,0
30,13,1565,5285,11855,9885,True,True,True,True,True,0
30,14,1567,5319,12047,9886,True,True,True,True,True,0
30,15,1577,5329,12139,9977,True,True,True,True,True,0
30,16,1578,5332,12195,10032,True,True,True,True,True,0
30,17,1623,5332,12207,10087,True,True,True,True,True,0
30,18,1650,5334,12349,10093,True,True,True,True,True,0
30,19,1669,5336,12382,10164,True,True,True,True,True,0
30,20,1679,5351,12423,10225,True,True,True,True,True,0
30,21,1693,5372,12458,10315,True,True,True,True,True,0
30,22,1699,5390,12649,10393,True,True,True,True,True,0
30,23,1723,5421,12656,10529,True,True,True,True,True,0
30,24,1751,5457,12878,10758,True,True,True,True,True,0
31,1,1193,4998,11904,9988,True,True,True,True,True,0
31,2,1239,5021,12187,10011,True,True,True,True,True,0
31,3,1289,5061,12348,10041,True,True,True,True,True,0
31,4,1294,5065,12375,10194,True,True,True,True,True,0
31,5,1296,5085,12403,10194,True,True,True,True,True,0
31,6,1300,5095,12540,10278,True,True,True,True,True,0
31,7,1306,5099,12556,10420,True,True,True,True,True,0
31,8,1312,5159,12560,10426,True,True,True,True,True,0
31,9,1335,5254,12593,10431,True,True,True,True,True,0
31,10,1344,5326,12710,10586,True,True,True,True,True,0
31,11,1348,5337,12732,10650,True,True,True,True,True,0
31,12,1348,5413,12807,10670,True,True,True,True,True,0
31,13,1349,5454,12837,10738,True,True,True,True,True,0
31,14,1366,5458,12849,10796,True,True,True,True,True,0
31,15,1369,5467,12941,10892,True,True,True,True,True,0
31,16,1424,5498,12993,10950,True,True,True,True,True,0
31,17,1487,5554,13054,11024,True,False,True,True,False,25
31,18,1503,5573,13184,11063,True,False,True,True,False,25
31,19,1504,5600,13205,11107,True,False,True,True,False,25
31,20,1569,5609,13274,11135,True,False,True,True,False,25
31,21,1630,5638,13361,11142,True,False,True,True,False,25
31,22,1660,5652,13364,11274,True,False,True,True,False,25
31,23,1668,5653,13502,11337,True,False,True,True,False,25
31,24,1697,5675,13778,11419,True,False,True,True,False,25
32,1,1167,4829,12337,9867,True,True,True,True,True,0
32,2,1218,4887,12527,9952,True,True,True,True,True,0
32,3,1226,4887,12535,9954,True,True,True,True,True,0
32,4,1241,4907,12559,10095,True,True,True,True,True,0
32,5,1261,4966,12654,10261,True,True,True,True,True,0
32,6,1317,4976,12701,10265,True,True,True,True,True,0
32,7,1335,5019,12709,10321,True,True,True,True,True,0
32,8,1370,5029,12833,10328,True,True,True,True,True,0
32,9,1371,5123,12919,10361,True,True,True,True,True,0
32,10,1390,5144,13074,10559,True,True,True,True,True,0
32,11,1436,5150,13082,10606,True,True,True,True,True,0
32,12,1456,5154,13107,10640,True,True,True,True,True,0
32,13,1463,5180,13261,10652,True,True,True,True,True,0
32,14,1502,5211,13293,10834,True,True,True,True,True,0
32,15,1510,5221,13299,10907,True,True,True,True,True,0
32,16,1513,5223,13327,10924,True,True,True,True,True,0
32,17,1537,5230,13345,10946,True,True,True,True,True,0
32,18,1562,5247,13345,10966,True,True,True,True,True,0
32,19,1573,5251,13363,10994,True,True,True,True,True,0
32,20,1653,5252,13467,11146,True,True,True,True,True,0
32,21,1656,5265,13469,11236,True,True,True,True,True,0
32,22,1686,5268,13496,11248,True,True,True,True,True,0
32,23,1696,5305,13586,11269,True,True,True,True,True,0
32,24,1701,5310,13669,11331,True,True,True,True,True,0
33,1,1174,4836,11067,10267,True,True,True,True,True,0
33,2,1183,4836,11073,10278,True,True,True,True,True,0
33,3,1261,4836,11267,10334,True,True,True,True,True,0
33,4,1265,4857,11279,10347,True,True,True,True,True,0
33,5,1325,4865,11320,10365,True,True,True,True,True,0
33,6,1393,4865,11421,10395,True,True,True,True,True,0
33,7,1396,4874,11554,10429,True,True,True,True,True,0
33,8,1408,4880,11565,10432,True,True,True,True,True,0
33,9,1424,4890,11750,10577,True,True,True,True,True,0
33,10,1497,4902,11947,10744,True,True,True,True,True,0
33,11,1504,4909,12085,10763,True,True,True,True,True,0
33,12,1556,4919,12215,10773,True,True,True,True,True,0
33,13,1644,4922,12302,10789,True,True,True,True,True,0
33,14,1666,4926,12324,10935,True,True,True,True,True,0
33,15,1701,4928,12425,11043,True,True,True,True,True,0
33,16,1704,4933,12452,11061,True,True,True,True,True,0
33,17,1707,4939,12458,11144,True,True,True,True,True,0
33,18,1726,4949,12465,11207,True,True,True,True,True,0
33,19,1753,4949,12466,11315,True,True,True,True,True,0
33,20,1759,5032,12468,11384,True,True,True,True,True,0
33,21,1777,5034,12554,11456,True,True,True,True,True,0
33,22,1797,5044,12705,11519,True,True,True,True,True,0
33,23,1803,5047,12766,11599,True,True,True,True,True,0
33,24,1809,5047,12788,11801,True,True,True,True,True,0
34,1,1152,4886,12179,10064,True,True,True,True,True,0
34,2,1168,4971,12320,10154,True,True,True,True,True,0
34,3,1176,5000,12346,10246,True,True,True,True,True,0
34,4,1240,5025,12513,10439,True,True,True,True,True,0
34,5,1274,5043,12619,10465,True,True,True,True,True,0
34,6,1328,5060,12643,10630,True,True,True,True,True,0
34,7,1395,5073,12652,10735,True,True,True,True,True,0
34,8,1422,5076,12664,10746,True,True,True,True,True,0
34,9,1430,5086,12669,10845,True,True,True,True,True,0
34,10,1457,5100,12939,10876,True,True,True,True,True,0
34,11,1549,5100,13144,10947,True,True,True,True,True,0
34,12,1620,5104,13298,11048,True,True,True,True,True,0
34,13,1656,5140,13380,11077,True,True,True,True,True,0
34,14,1704,5144,13384,11098,True,True,True,True,True,0
34,15,1719,5151,13499,11160,True,True,True,True,True,0
34,16,1722,5155,13514,11178,True,True,True,True,True,0
34,17,1740,5195,13520,11214,True,True,True,True,True,0
34,18,1749,5205,13642,11371,True,True,True,True,True,0
34,19,1779,5215,13654,11520,True,True,True,True,True,0
34,20,1825,5222,13682,11570,True,True,True,True,True,0
34,21,1848,5230,13704,11627,True,True,True,True,True,0
34,22,1868,5249,13723,11640,True,True,True,True,True,0
34,23,1897,5275,13736,11800,True,True,True,True,True,0
34,24,1909,5285,13943,11955,False,True,True,True,False,25
35,1,1253,4986,12069,9830,True,True,True,True,True,0
35,2,1259,5007,12072,10029,True,True,True,True,True,0
35,3,1282,5025,12257,10044,True,True,True,True,True,0
35,4,1308,5047,12287,10236,True,True,True,True,True,0
35,5,1308,5052,12358,10248,True,True,True,True,True,0
35,6,1365,5124,12473,10356,True,True,True,True,True,0
35,7,1368,5135,12582,10474,True,True,True,True,True,0
35,8,1395,5208,12612,10524,True,True,True,True,True,0
35,9,1443,5208,12667,10562,True,True,True,True,True,0
35,10,1443,5252,12876,10569,True,True,True,True,True,0
35,11,1450,5254,12917,10641,True,True,True,True,True,0
35,12,1456,5302,12960,10647,True,True,True,True,True,0
35,13,1520,5342,13063,10663,True,True,True,True,True,0
35,14,1529,5346,13070,10695,True,True,True,True,True,0
35,15,1549,5365,13332,10717,True,True,True,True,True,0
35,16,1600,5383,13349,10717,True,True,True,True,True,0
35,17,1635,5383,13395,10732,True,True,True,True,True,0
35,18,1652,5389,13444,10749,True,True,True,True,True,0
35,19,1705,5426,13469,10971,True,True,True,True,True,0
35,20,1725,5455,13539,11199,True,True,True,True,True,0
35,21,1785,5489,13561,11218,True,True,True,True,True,0
35,22,1786,5544,13649,11241,True,False,True,True,False,25
35,23,1795,5553,13730,11273,True,False,True,True,False,25
35,24,1804,5560,13753,11310,True,False,True,True,False,25
36,1,1296,4924,12495,9834,True,True,True,True,True,0
36,2,1310,4977,12506,9925,True,True,True,True,True,0
36,3,1347,4977,12531,9941,True,True,True,True,True,0
36,4,1349,5009,12560,9996,True,True,True,True,True,0
36,5,1409,5021,12568,10214,True,True,True,True,True,0
36,6,1417,5029,12639,10340,True,True,True,True,True,0
36,7,1424,5098,12656,10376,True,True,True,True,True,0
36,8,1434,5127,12741,10558,True,True,True,True,True,0
36,9,1448,5162,12802,10609,True,True,True,True,True,0
36,10,1482,5189,12932,10620,True,True,True,True,True,0
36,11,1559,5192,12951,10683,True,True,True,True,True,0
36,12,1617,5209,12956,10700,True,True,True,True,True,0
36,13,1646,5232,13025,10704,True,True,True,True,True,0
36,14,1671,5234,13025,10836,True,True,True,True,True,0
36,15,1702,5260,13091,10902,True,True,True,True,True,0
36,16,1721,5266,13132,10994,True,True,True,True,True,0
36,17,1758,5273,13172,11001,True,True,True,True,True,0
36,18,1758,5274,13260,11038,True,True,True,True,True,0
36,19,1768,5305,13268,11127,True,True,True,True,True,0
36,20,1793,5387,13353,11162,True,True,True,True,True,0
36,21,1813,5404,13425,11216,True,True,True,True,True,0
36,22,1813,5414,13601,11269,True,True,True,True,True,0
36,23,1841,5423,13842,11448,True,True,True,True,True,0
36,24,1872,5446,13909,11478,True,True,True,True,True,0
37,1,1227,4932,11273,9143,True,True,True,True,True,0
37,2,1288,4933,11303,9146,True,True,True,True,True,0
37,3,1307,4941,11329,9163,True,True,True,True,True,0
37,4,1315,4958,11344,9362,True,True,True,True,True,0
37,5,1349,4974,11433,9365,True,True,True,True,True,0
37,6,1411,5036,11453,9382,True,True,True,True,True,0
37,7,1413,5041,11475,9568,True,True,True,True,True,0
37,8,1434,5088,11506,9581,True,True,True,True,True,0
37,9,1458,5123,11640,9583,True,True,True,True,True,0
37,10,1478,5142,11761,9638,True,True,True,True,True,0
37,11,1485,5151,12025,9668,True,True,True,True,True,0
37,12,1486,5166,12036,9668,True,True,True,True,True,0
37,13,1487,5213,12043,9677,True,True,True,True,True,0
37,14,1496,5235,12043,9753,True,True,True,True,True,0
37,15,1532,5290,12254,9780,True,True,True,True,True,0
37,16,1571,5309,12395,9786,True,True,True,True,True,0
37,17,1633,5309,12455,9796,True,True,True,True,True,0
37,18,1634,5330,12546,9847,True,True,True,True,True,0
37,19,1699,5346,12620,9908,True,True,True,True,True,0
37,20,1750,5392,12698,9956,True,True,True,True,True,0
37,21,1751,5402,12904,10014,True,True,True,True,True,0
37,22,1753,5407,12914,10079,True,True,True,True,True,0
37,23,1761,5411,13069,10089,True,True,True,True,True,0
37,24,1766,5423,13075,10145,True,True,True,True,True,0
38,1,1172,4984,11280,9340,True,True,True,True,True,0
38,2,1181,4984,11323,9403,True,True,True,True,True,0
38,3,1205,4986,11509,9442,True,True,True,True,True,0
38,4,1231,5005,11528,9459,True,True,True,True,True,0
38,5,1301,5050,11678,9496,True,True,True,True,True,0
38,6,1308,5079,11753,9551,True,True,True,True,True,0
38,7,1346,5111,11764,9696,True,True,True,True,True,0
38,8,1350,5167,11770,9814,True,True,True,True,True,0
38,9,1365,5170,11997,9828,True,True,True,True,True,0
38,10,1455,5170,12186,9903,True,True,True,True,True,0
38,11,1484,5188,12211,9922,True,True,True,True,True,0
38,12,1489,5217,12233,9942,True,True,True,True,True,0
38,13,1517,5217,12360,9946,True,True,True,True,True,0
38,14,1536,5229,12380,10074,True,True,True,True,True,0
38,15,1538,5278,12463,10074,True,True,True,True,True,0
38,16,1561,5297,12660,10161,True,True,True,True,True,0
38,17,1567,5315,12856,10161,True,True,True,True,True,0
38,18,1611,5401,12931,10163,True,True,True,True,True,0
38,19,1612,5416,13145,10228,True,True,True,True,True,0
38,20,1630,5445,13303,10287,True,True,True,True,True,0
38,21,1643,5453,13447,10336,True,True,True,True,True,0
38,22,1644,5453,13536,10444,True,True,True,True,True,0
38,23,1697,5463,13545,10534,True,True,True,True,True,0
38,24,1720,5481,13609,10796,True,True,True,True,True,0
39,1,1245,4922,12088,10834,True,True,True,True,True,0
39,2,1251,4967,12220,10843,True,True,True,True,True,0
39,3,1252,4998,12232,10844,True,True,True,True,True,0
39,4,1305,5028,12298,10960,True,True,True,True,True,0
39,5,1359,5035,12396,10976,True,True,True,True,True,0
39,6,1367,5071,12552,11036,True,True,True,True,True,0
39,7,1373,5092,12627,11081,True,True,True,True,True,0
39,8,1390,5130,12680,11114,True,True,True,True,True,0
39,9,1408,5150,12772,11259,True,True,True,True,True,0
39,10,1453,5152,12814,11279,True,True,True,True,True,0
39,11,1477,5156,12830,11459,True,True,True,True,True,0
39,12,1503,5169,12939,11481,True,True,True,True,True,0
39,13,1523,5233,12941,11504,True,True,True,True,True,0
39,14,1540,5291,13089,11626,True,True,True,True,True,0
39,15,1586,5291,13115,11788,True,True,True,True,True,0
39,16,1620,5291,13276,11790,True,True,True,True,True,0
39,17,1680,5370,13295,12001,True,True,True,False,False,25
39,18,1692,5404,13417,12126,True,True,True,False,False,25
39,19,1756,5418,13443,12159,True,True,True,False,False,25
39,20,1781,5463,13601,12179,True,True,True,False,False,25
39,21,1786,5463,13613,12403,True,True,True,False,False,25
39,22,1817,5479,13624,12425,True,True,True,False,False,25
39,23,1862,5542,13686,12532,True,False,True,False,False,50
39,24,1955,5544,13758,12634,False,False,True,False,False,75
40,1,1191,4871,11636,10341,True,True,True,True,True,0
40,2,1208,4872,11669,10577,True,True,True,True,True,0
40,3,1234,4894,11681,10722,True,True,True,True,True,0
40,4,1235,4912,11813,10724,True,True,True,True,True,0
40,5,1295,4913,11818,10736,True,True,True,True,True,0
40,6,1307,4985,11847,10911,True,True,True,True,True,0
40,7,1361,5005,11881,10941,True,True,True,True,True,0
40,8,1364,5024,11983,11209,True,True,True,True,True,0
40,9,1369,5065,12000,11220,True,True,True,True,True,0
40,10,1379,5083,12001,11315,True,True,True,True,True,0
40,11,1396,5174,12086,11327,True,True,True,True,True,0
40,12,1410,5184,12129,11393,True,True,True,True,True,0
40,13,1431,5193,12169,11427,True,True,True,True,True,0
40,14,1435,5212,12204,11502,True,True,True,True,True,0
40,15,1481,5246,12229,11553,True,True,True,True,True,0
40,16,1491,5267,12312,11585,True,True,True,True,True,0
40,17,1503,5284,12342,11636,True,True,True,True,True,0
40,18,1505,5295,12473,11643,True,True,True,True,True,0
40,19,1534,5295,12510,11778,True,True,True,True,True,0
40,20,1582,5317,12511,11806,True,True,True,True,True,0
40,21,1626,5340,12537,11889,True,True,True,True,True,0
40,22,1627,5354,12605,11980,True,True,True,True,True,0
40,23,1658,5365,12635,11983,True,True,True,True,True,0
40,24,1673,5365,12730,11987,True,True,True,True,True,0
41,1,1265,4801,11201,10596,True,True,True,True,True,0
41,2,1299,4814,11262,10747,True,True,True,True,True,0
41,3,1375,4814,11495,10920,True,True,True,True,True,0
41,4,1408,4833,11499,10941,True,True,True,True,True,0
41,5,1430,4844,11528,10964,True,True,True,True,True,0
41,6,1440,4848,11539,10974,True,True,True,True,True,0
41,7,1452,4877,11544,11080,True,True,True,True,True,0
41,8,1538,4899,11627,11094,True,True,True,True,True,0
41,9,1538,4940,11666,11103,True,True,True,True,True,0
41,10,1546,4994,11837,11150,True,True,True,True,True,0
41,11,1577,5034,11874,11163,True,True,True,True,True,0
41,12,1605,5050,12058,11285,True,True,True,True,True,0
41,13,1611,5132,12058,11294,True,True,True,True,True,0
41,14,1621,5159,12302,11360,True,True,True,True,True,0
41,15,1646,5178,12525,11366,True,True,True,True,True,0
41,16,1663,5179,12536,11395,True,True,True,True,True,0
41,17,1672,5218,12609,11549,True,True,True,True,True,0
41,18,1676,5234,12611,11686,True,True,True,True,True,0
41,19,1711,5281,12638,11774,True,True,True,True,True,0
41,20,1756,5290,12724,11850,True,True,True,True,True,0
41,21,1756,5322,12764,12100,True,True,True,False,False,25
41,22,1806,5336,12852,12227,True,True,True,False,False,25
41,23,1816,5342,13030,12291,True,True,True,False,False,25
41,24,1822,5347,13058,12403,True,True,True,False,False,25
42,1,1240,4838,12147,9400,True,True,True,True,True,0
42,2,1259,4887,12369,9416,True,True,True,True,True,0
42,3,1287,4917,12420,9476,True,True,True,True,True,0
42,4,1363,4944,12612,9476,True,True,True,True,True,0
42,5,1364,4944,12625,9531,True,True,True,True,True,0
42,6,1430,4950,12812,9553,True,True,True,True,True,0
42,7,1447,4969,12967,9611,True,True,True,True,True,0
42,8,1454,4977,13041,9816,True,True,True,True,True,0
42,9,1491,4977,13284,9906,True,True,True,True,True,0
42,10,1515,4988,13450,9910,True,True,True,True,True,0
