engine,month,noise,egt,ff,n1,n2,fp_noise,fp_egt,fp_ff,fp_n1,fp_n2,failure_prob
215,26,143.2,2340,5976,14550,12594,100,73.33333333333333,95.2,27.5,29.7,65
215,27,143.79,2382,6013,14649,12696,100,80.33333333333333,100,32.45,34.8,69
215,28,144.54,2425,6053,14750,12800,100,87.5,100,37.5,40.0,73
215,29,145.07,2465,6092,14855,12902,100,94.16666666666667,100,42.75,45.1,76
215,30,145.47,2507,6133,14959,13006,100,100,100,47.95,50.3,79
215,31,146.21,2548,6170,15064,13110,100,100,100,53.2,55.5,81
215,32,146.38,2592,6207,15169,13215,100,100,100,58.45,60.75,83
215,33,146.87,2634,6247,15268,13318,100,100,100,63.4,65.9,85
215,34,147.43,2675,6287,15373,13421,100,100,100,68.65,71.05,87
215,35,148.16,2717,6328,15475,13524,100,100,100,73.75,76.2,89
215,36,148.5,2759,6368,15575,13629,100,100,100,78.75,81.45,92
215,37,149.11,2801,6406,15674,13734,100,100,100,83.7,86.7,94
215,38,149.35,2844,6447,15779,13838,100,100,100,88.95,91.9,96
215,39,149.94,2888,6484,15878,13941,100,100,100,93.9,97.05,98
215,40,150.61,2928,6525,15982,14044,100,100,100,99.1,100,99
215,41,150.85,2972,6565,16082,14148,100,100,100,100,100,100
215,42,151.51,3013,6605,16183,14251,100,100,100,100,100,100
215,43,152.27,3054,6646,16283,14356,100,100,100,100,100,100
215,44,152.47,3094,6683,16383,14461,100,100,100,100,100,100
215,45,152.92,3138,6721,16483,14564,100,100,100,100,100,100
215,46,153.08,3180,6758,16587,14669,100,100,100,100,100,100
215,47,153.3,3220,6796,16689,14771,100,100,100,100,100,100
215,48,153.92,3262,6836,16788,14876,100,100,100,100,100,100
215,49,154.64,3306,6875,16888,14981,100,100,100,100,100,100
215,50,155.28,3349,6912,16987,15085,100,100,100,100,100,100
215,51,155.97,3393,6951,17087,15188,100,100,100,100,100,100
215,52,156.49,3433,6989,17189,15293,100,100,100,100,100,100
215,53,156.84,3475,7030,17291,15397,100,100,100,100,100,100
215,54,157.59,3515,7068,17394,15501,100,100,100,100,100,100
215,55,158.3,3556,7105,17498,15604,100,100,100,100,100,100
215,56,158.97,3596,7142,17600,15707,100,100,100,100,100,100
215,57,159.58,3639,7182,17704,15810,100,100,100,100,100,100
215,58,159.88,3683,7219,17807,15914,100,100,100,100,100,100
215,59,160.51,3725,7256,17910,16018,100,100,100,100,100,100
215,60,160.7,3769,7297,18011,16123,100,100,100,100,100,100
216,1,130,1300,5000,12000,10000,0,0,0,0,0,0
216,2,130.52,1344,5037,12100,10103,0,0,0,0,0,0
216,3,131.29,1387,5074,12200,10206,0,0,0,0,0,0
216,4,131.81,1431,5113,12304,10309,0,0,0,0,0,0
216,5,132.3,1473,5150,12407,10411,0,0,0,0,0,0
216,6,133.05,1513,5191,12512,10514,0,0,0,0,0,0
216,7,133.33,1557,5229,12613,10617,0,0,0,0,0,0
216,8,133.6,1598,5267,12715,10721,0,0,0,0,0,0
216,9,134.19,1641,5306,12818,10823,0,0,0,0,0,0
216,10,134.89,1685,5343,12920,10927,0,0,0,0,0,0
216,11,135.61,1725,5380,13021,11030,0,0,0,0,0,0
216,12,135.94,1767,5418,13120,11132,0,0,0,0,0,0
216,13,136.58,1807,5457,13224,11234,0,0,0,0,0,0
216,14,136.84,1848,5496,13328,11337,0,0,0,0,0,0
216,15,137.55,1889,5537,13429,11442,9.166666666666856,0,7.4,0,0,3
216,16,137.81,1933,5574,13529,11546,13.500000000000039,5.5,14.8,0,0,6
216,17,138.57,1976,5613,13633,11648,26.166666666666554,12.666666666666666,22.6,0,0,12
216,18,138.83,2018,5654,13736,11752,30.50000000000021,19.666666666666668,30.8,0,0,16
216,19,139.26,2061,5693,13839,11857,37.666666666666515,26.833333333333332,38.6,0,0,20
216,20,139.42,2105,5732,13940,11962,40.33333333333313,34.166666666666664,46.4,0,0,24
216,21,139.64,2148,5772,14039,12065,43.99999999999977,41.333333333333336,54.4,1.95,3.25,28
216,22,139.85,2192,5810,14141,12170,47.49999999999991,48.666666666666664,62.0,7.05,8.5,34
216,23,140.17,2235,5848,14243,12275,52.83333333333313,55.833333333333336,69.6,12.15,13.75,40
216,24,140.97,2275,5885,14346,12378,66.16666666666666,62.5,77.0,17.3,18.9,48
216,25,141.15,2315,5924,14450,12480,69.16666666666677,69.16666666666667,84.8,22.5,24.0,53
216,26,141.9,2358,5964,14554,12585,81.66666666666677,76.33333333333333,92.8,27.7,29.25,61
216,27,142.67,2398,6005,14656,12687,94.4999999999998,83.0,100,32.8,34.35,68
216,28,143.12,2442,6044,14758,12792,100,90.33333333333333,100,37.9,39.6,73
216,29,143.43,2485,6083,14862,12897,100,97.5,100,43.1,44.85,77
216,30,143.72,2526,6120,14962,13002,100,100,100,48.1,50.1,79
216,31,144.47,2566,6161,15062,13107,100,100,100,53.1,55.35,81
216,32,144.83,2608,6199,15167,13210,100,100,100,58.35,60.5,83
216,33,145.26,2649,6238,15266,13313,100,100,100,63.3,65.65,85
216,34,145.73,2689,6279,15370,13418,100,100,100,68.5,70.9,87
216,35,146.05,2730,6316,15474,13523,100,100,100,73.7,76.15,89
216,36,146.39,2773,6354,15574,13628,100,100,100,78.7,81.4,92
216,37,146.58,2815,6393,15676,13732,100,100,100,83.8,86.6,94
216,38,146.95,2855,6432,15778,13836,100,100,100,88.9,91.8,96
216,39,147.47,2897,6471,15877,13938,100,100,100,93.85,96.9,98
216,40,147.78,2941,6508,15979,14041,100,100,100,98.95,100,99
216,41,147.98,2981,6547,16080,14145,100,100,100,100,100,100
216,42,148.26,3022,6588,16181,14248,100,100,100,100,100,100
216,43,148.46,3062,6628,16281,14353,100,100,100,100,100,100
216,44,148.95,3104,6667,16383,14456,100,100,100,100,100,100
216,45,149.41,3144,6705,16485,14561,100,100,100,100,100,100
216,46,150.1,3187,6745,16587,14664,100,100,100,100,100,100
216,47,150.57,3230,6784,16686,14768,100,100,100,100,100,100
216,48,151.19,3272,6821,16786,14873,100,100,100,100,100,100
216,49,151.72,3313,6862,16885,14976,100,100,100,100,100,100
216,50,151.9,3353,6902,16988,15080,100,100,100,100,100,100
216,51,152.18,3393,6941,17090,15184,100,100,100,100,100,100
216,52,152.39,3437,6980,17190,15287,100,100,100,100,100,100
216,53,152.67,3480,7018,17295,15389,100,100,100,100,100,100
216,54,153.46,3522,7057,17394,15494,100,100,100,100,100,100
216,55,153.81,3563,7095,17494,15599,100,100,100,100,100,100
216,56,154.06,3605,7135,17594,15704,100,100,100,100,100,100
216,57,154.39,3645,7172,17694,15808,100,100,100,100,100,100
216,58,154.92,3689,7211,17793,15912,100,100,100,100,100,100
216,59,155.32,3729,7250,17895,16015,100,100,100,100,100,100
216,60,155.74,3769,7291,17996,16120,100,100,100,100,100,100
217,1,130,1300,5000,12000,10000,0,0,0,0,0,0
217,2,130.26,1341,5037,12099,10105,0,0,0,0,0,0
217,3,130.83,1385,5077,12203,10208,0,0,0,0,0,0
217,4,131.18,1425,5117,12308,10312,0,0,0,0,0,0
217,5,131.36,1469,5157,12409,10415,0,0,0,0,0,0
217,6,131.96,1510,5198,12508,10520,0,0,0,0,0,0
217,7,132.69,1551,5237,12611,10625,0,0,0,0,0,0
217,8,133.39,1595,5275,12713,10729,0,0,0,0,0,0
217,9,134.05,1636,5316,12814,10833,0,0,0,0,0,0
217,10,134.47,1680,5353,12913,10935,0,0,0,0,0,0
217,11,134.95,1722,5390,13015,11040,0,0,0,0,0,0
217,12,135.31,1763,5430,13114,11145,0,0,0,0,0,0
217,13,135.89,1805,5471,13214,11249,0,0,0,0,0,0
217,14,136.12,1847,5512,13319,11352,0,0,2.4,0,0,0
217,15,136.29,1887,5550,13419,11454,0,0,10.0,0,0,2
217,16,136.68,1929,5588,13520,11557,0,4.833333333333333,17.6,0,0,4
217,17,137.08,1973,5626,13623,11659,1.3333333333335418,12.166666666666666,25.2,0,0,7
217,18,137.48,2016,5667,13728,11761,7.9999999999998295,19.333333333333332,33.4,0,0,12
217,19,137.8,2057,5706,13830,11864,13.333333333333524,26.166666666666668,41.2,0,0,16
217,20,138.43,2097,5746,13929,11969,23.83333333333345,32.833333333333336,49.2,0,0,21
217,21,138.8,2137,5784,14031,12071,30.000000000000192,39.5,56.8,1.55,3.55,26
217,22,139.21,2180,5825,14134,12175,36.83333333333347,46.666666666666664,65.0,6.7,8.75,32
217,23,139.82,2222,5866,14233,12279,46.999999999999886,53.666666666666664,73.2,11.65,13.95,39
217,24,140.19,2264,5905,14338,12381,53.16666666666663,60.666666666666664,81.0,16.9,19.05,46
217,25,140.99,2305,5944,14438,12485,66.50000000000016,67.5,88.8,21.9,24.25,53
217,26,141.6,2345,5984,14539,12589,76.66666666666657,74.16666666666667,96.8,26.95,29.45,60
217,27,142.16,2389,6021,14643,12691,85.99999999999994,81.5,100,32.15,34.55,66
217,28,142.75,2432,6058,14743,12793,95.83333333333334,88.66666666666667,100,37.15,39.65,72
217,29,143.2,2473,6096,14843,12898,100,95.5,100,42.15,44.9,76
217,30,143.89,2516,6134,14947,13003,100,100,100,47.35,50.15,79
217,31,144.04,2557,6173,15046,13107,100,100,100,52.3,55.35,81
217,32,144.66,2599,6213,15145,13211,100,100,100,57.25,60.55,83
217,33,145.12,2642,6254,15245,13313,100,100,100,62.25,65.65,85
217,34,145.33,2685,6295,15344,13415,100,100,100,67.2,70.75,87
217,35,145.68,2728,6336,15446,13519,100,100,100,72.3,75.95,89
217,36,145.84,2771,6373,15545,13621,100,100,100,77.25,81.05,91
217,37,146.61,2814,6411,15650,13725,100,100,100,82.5,86.25,93
217,38,147.25,2854,6449,15754,13830,100,100,100,87.7,91.5,95
217,39,147.75,2898,6490,15856,13932,100,100,100,92.8,96.6,97
217,40,148.36,2941,6528,15957,14037,100,100,100,97.85,100,99
217,41,148.54,2983,6567,16058,14139,100,100,100,100,100,100
217,42,148.84,3023,6604,16158,14244,100,100,100,100,100,100
217,43,149.4,3066,6641,16258,14349,100,100,100,100,100,100
217,44,149.83,3106,6682,16357,14452,100,100,100,100,100,100
217,45,150.29,3149,6720,16462,14554,100,100,100,100,100,100
217,46,151.02,3193,6761,16561,14658,100,100,100,100,100,100
217,47,151.17,3235,6798,16664,14761,100,100,100,100,100,100
217,48,151.95,3277,6837,16768,14865,100,100,100,100,100,100
217,49,152.44,3317,6875,16867,14968,100,100,100,100,100,100
217,50,152.99,3361,6916,16970,15070,100,100,100,100,100,100
217,51,153.71,3401,6953,17071,15175,100,100,100,100,100,100
217,52,153.93,3445,6993,17170,15280,100,100,100,100,100,100
217,53,154.3,3486,7033,17273,15382,100,100,100,100,100,100
217,54,154.78,3527,7074,17373,15484,100,100,100,100,100,100
217,55,154.95,3571,7112,17474,15589,100,100,100,100,100,100
217,56,155.44,3615,7151,17578,15692,100,100,100,100,100,100
217,57,156.02,3659,7192,17683,15795,100,100,100,100,100,100
217,58,156.46,3702,7232,17786,15899,100,100,100,100,100,100
217,59,157.21,3745,7270,17885,16002,100,100,100,100,100,100
217,60,157.39,3788,7311,17986,16105,100,100,100,100,100,100
218,1,130,1300,5000,12000,10000,0,0,0,0,0,0
218,2,130.42,1340,5038,12105,10104,0,0,0,0,0,0
218,3,130.58,1383,5075,12205,10206,0,0,0,0,0,0
218,4,130.75,1427,5116,12307,10308,0,0,0,0,0,0
218,5,131.51,1469,5154,12408,10413,0,0,0,0,0,0
218,6,132.14,1513,5192,12510,10515,0,0,0,0,0,0
218,7,132.61,1557,5231,12612,10617,0,0,0,0,0,0
218,8,133.06,1600,5272,12712,10722,0,0,0,0,0,0
218,9,133.24,1642,5310,12813,10825,0,0,0,0,0,0
218,10,133.42,1684,5349,12917,10928,0,0,0,0,0,0
218,11,133.99,1727,5388,13019,11033,0,0,0,0,0,0
218,12,134.48,1768,5427,13119,11135,0,0,0,0,0,0
218,13,134.71,1812,5467,13219,11238,0,0,0,0,0,0
218,14,135.51,1854,5507,13323,11341,0,0,1.4,0,0,0
218,15,135.91,1896,5547,13425,11443,0,0,9.4,0,0,1
218,16,136.63,1940,5586,13526,11546,0,6.666666666666667,17.2,0,0,4
218,17,137.34,1982,5627,13625,11649,5.666666666666724,13.666666666666666,25.4,0,0,8
218,18,138.09,2023,5665,13724,11754,18.166666666666725,20.5,33.0,0,0,14
218,19,138.71,2063,5706,13824,11857,28.500000000000135,27.166666666666668,41.2,0,0,19
218,20,139.23,2103,5744,13923,11962,37.1666666666665,33.833333333333336,48.8,0,0,23
218,21,139.46,2145,5784,14027,12065,41.000000000000135,40.833333333333336,56.8,1.35,3.25,28
218,22,139.67,2186,5825,14129,12167,44.499999999999794,47.666666666666664,65.0,6.45,8.35,34
218,23,140.04,2228,5865,14230,12269,50.666666666666536,54.666666666666664,73.0,11.5,13.45,40
218,24,140.2,2268,5902,14329,12373,53.333333333333144,61.333333333333336,80.4,16.45,18.65,46
218,25,140.92,2310,5943,14430,12478,65.33333333333313,68.33333333333333,88.6,21.5,23.9,53
218,26,141.28,2354,5983,14532,12581,71.33333333333336,75.66666666666667,96.6,26.6,29.05,59
218,27,141.6,2398,6022,14636,12683,76.66666666666657,83.0,100,31.8,34.15,65
218,28,142.25,2439,6063,14735,12787,87.5,89.83333333333333,100,36.75,39.35,70
218,29,142.77,2482,6100,14835,12891,96.16666666666684,97.0,100,41.75,44.55,75
218,30,143.28,2526,6141,14936,12996,100,100,100,46.8,49.8,79
218,31,143.8,2567,6179,15037,13101,100,100,100,51.85,55.05,81
218,32,144.14,2611,6216,15137,13205,100,100,100,56.85,60.25,83
218,33,144.31,2653,6254,15240,13309,100,100,100,62.0,65.45,85
218,34,145.05,2694,6292,15339,13411,100,100,100,66.95,70.55,87
218,35,145.44,2738,6333,15444,13514,100,100,100,72.2,75.7,89
218,36,146.14,2780,6372,15546,13616,100,100,100,77.3,80.8,91
218,37,146.85,2824,6411,15649,13719,100,100,100,82.45,85.95,93
218,38,147.61,2868,6452,15753,13823,100,100,100,87.65,91.15,95
218,39,147.83,2909,6492,15858,13925,100,100,100,92.9,96.25,97
218,40,148.24,2953,6529,15959,14030,100,100,100,97.95,100,99
218,41,148.83,2997,6570,16063,14133,100,100,100,100,100,100
218,42,149.38,3039,6608,16168,14238,100,100,100,100,100,100
218,43,150.08,3082,6645,16269,14342,100,100,100,100,100,100
218,44,150.84,3126,6682,16374,14444,100,100,100,100,100,100
218,45,151.58,3167,6723,16476,14546,100,100,100,100,100,100
218,46,152.17,3211,6763,16575,14651,100,100,100,100,100,100
218,47,152.62,3255,6803,16674,14756,100,100,100,100,100,100
218,48,153.18,3299,6842,16778,14858,100,100,100,100,100,100
218,49,153.41,3341,6883,16879,14963,100,100,100,100,100,100
218,50,153.78,3384,6921,16980,15065,100,100,100,100,100,100
218,51,154.58,3426,6958,17084,15170,100,100,100,100,100,100
218,52,154.8,3467,6997,17183,15273,100,100,100,100,100,100
218,53,155.25,3509,7034,17283,15375,100,100,100,100,100,100
218,54,155.41,3550,7075,17382,15479,100,100,100,100,100,100
218,55,156.05,3593,7115,17483,15584,100,100,100,100,100,100
218,56,156.64,3633,7152,17586,15686,100,100,100,100,100,100
218,57,156.83,3674,7189,17688,15788,100,100,100,100,100,100
218,58,157.45,3715,7226,17791,15892,100,100,100,100,100,100
218,59,158.04,3758,7263,17891,15995,100,100,100,100,100,100
218,60,158.37,3799,7300,17995,16098,100,100,100,100,100,100
219,1,130,1300,5000,12000,10000,0,0,0,0,0,0
219,2,130.43,1340,5040,12103,10104,0,0,0,0,0,0
219,3,131.22,1383,5080,12205,10207,0,0,0,0,0,0
219,4,131.71,1426,5118,12309,10312,0,0,0,0,0,0
219,5,132.26,1467,5156,12411,10417,0,0,0,0,0,0
219,6,132.79,1508,5197,12510,10522,0,0,0,0,0,0
219,7,133.21,1548,5234,12615,10627,0,0,0,0,0,0
219,8,133.5,1590,5274,12718,10732,0,0,0,0,0,0
219,9,134.2,1631,5313,12820,10834,0,0,0,0,0,0
219,10,134.58,1674,5351,12924,10936,0,0,0,0,0,0
219,11,135.24,1717,5388,13026,11040,0,0,0,0,0,0
219,12,135.47,1760,5427,13131,11142,0,0,0,0,0,0
219,13,135.93,1801,5467,13230,11244,0,0,0,0,0,0
219,14,136.19,1844,5507,13333,11349,0,0,1.4,0,0,0
219,15,136.41,1886,5547,13434,11451,0,0,9.4,0,0,1
219,16,136.76,1929,5586,13534,11556,0,4.833333333333333,17.2,0,0,4
219,17,137.33,1973,5627,13639,11660,5.500000000000209,12.166666666666666,25.4,0,0,8
219,18,137.49,2016,5668,13739,11763,8.166666666666819,19.333333333333332,33.6,0,0,12
219,19,138.0,2057,5706,13844,11868,16.666666666666668,26.166666666666668,41.2,0,0,16
219,20,138.41,2101,5746,13948,11973,23.499999999999943,33.5,49.2,0,0,21
219,21,138.7,2142,5786,14047,12076,28.333333333333144,40.333333333333336,57.2,2.35,3.8,26
219,22,138.88,2182,5823,14146,12179,31.333333333333258,47.0,64.6,7.3,8.95,31
219,23,139.54,2223,5861,14247,12284,42.3333333333332,53.833333333333336,72.2,12.35,14.2,38
219,24,140.25,2265,5898,14351,12386,54.16666666666667,60.833333333333336,79.6,17.55,19.3,46
219,25,140.85,2307,5935,14454,12491,64.16666666666657,67.83333333333333,87.0,22.7,24.55,53
219,26,141.59,2347,5973,14554,12595,76.50000000000006,74.5,94.6,27.7,29.75,60
219,27,141.79,2388,6010,14655,12698,79.8333333333332,81.33333333333333,100,32.75,34.9,65
219,28,142.2,2432,6050,14755,12802,86.66666666666649,88.66666666666667,100,37.75,40.1,70
219,29,142.75,2476,6088,14859,12905,95.83333333333334,96.0,100,42.95,45.25,76
219,30,143.03,2516,6125,14962,13009,100,100,100,48.1,50.45,79
219,31,143.45,2558,6164,15063,13111,100,100,100,53.15,55.55,81
219,32,144.05,2598,6201,15163,13213,100,100,100,58.15,60.65,83
219,33,144.41,2640,6239,15263,13316,100,100,100,63.15,65.8,85
219,34,145.02,2684,6280,15366,13418,100,100,100,68.3,70.9,87
219,35,145.7,2725,6317,15471,13521,100,100,100,73.55,76.05,89
219,36,145.87,2765,6358,15573,13624,100,100,100,78.65,81.2,91
219,37,146.22,2805,6399,15678,13729,100,100,100,83.9,86.45,94
219,38,146.59,2848,6437,15783,13831,100,100,100,89.15,91.55,96
219,39,146.85,2888,6477,15882,13936,100,100,100,94.1,96.8,98
219,40,147.49,2929,6518,15984,14039,100,100,100,99.2,100,99
219,41,147.94,2973,6559,16086,14143,100,100,100,100,100,100
219,42,148.6,3017,6599,16187,14246,100,100,100,100,100,100
219,43,149.14,3061,6639,16291,14349,100,100,100,100,100,100
219,44,149.79,3101,6676,16394,14454,100,100,100,100,100,100
219,45,150.26,3145,6715,16498,14557,100,100,100,100,100,100
219,46,150.88,3187,6755,16603,14660,100,100,100,100,100,100
219,47,151.11,3229,6793,16705,14763,100,100,100,100,100,100
219,48,151.4,3269,6830,16806,14868,100,100,100,100,100,100
219,49,151.83,3313,6870,16909,14972,100,100,100,100,100,100
219,50,152.12,3353,6909,17011,15075,100,100,100,100,100,100
219,51,152.37,3396,6946,17115,15179,100,100,100,100,100,100
219,52,152.67,3440,6984,17217,15282,100,100,100,100,100,100
219,53,153.34,3483,7022,17316,15385,100,100,100,100,100,100
219,54,153.49,3523,7060,17417,15489,100,100,100,100,100,100
219,55,154.12,3566,7100,17516,15591,100,100,100,100,100,100
219,56,154.67,3607,7140,17615,15693,100,100,100,100,100,100
219,57,154.86,3650,7181,17716,15795,100,100,100,100,100,100
219,58,155.36,3692,7221,17820,15900,100,100,100,100,100,100
219,59,155.55,3735,7260,17922,16003,100,100,100,100,100,100
219,60,155.91,3776,7301,18026,16105,100,100,100,100,100,100
220,1,130,1300,5000,12000,10000,0,0,0,0,0,0
220,2,130.59,1341,5039,12105,10104,0,0,0,0,0,0
220,3,130.99,1381,5076,12207,10207,0,0,0,0,0,0
220,4,131.5,1425,5115,12309,10310,0,0,0,0,0,0
220,5,132.21,1467,5155,12412,10412,0,0,0,0,0,0
220,6,132.92,1508,5196,12511,10516,0,0,0,0,0,0
220,7,133.15,1549,5236,12614,10620,0,0,0,0,0,0
220,8,133.87,1590,5277,12715,10725,0,0,0,0,0,0
220,9,134.45,1633,5318,12818,10827,0,0,0,0,0,0
220,10,135.1,1676,5357,12917,10929,0,0,0,0,0,0
220,11,135.76,1717,5398,13018,11034,0,0,0,0,0,0
220,12,136.5,1761,5437,13122,11139,0,0,0,0,0,0
220,13,136.7,1805,5478,13224,11241,0,0,0,0,0,0
220,14,137.5,1847,5519,13325,11345,8.333333333333334,0,3.8,0,0,2
220,15,138.27,1887,5557,13428,11449,21.16666666666684,0,11.4,0,0,6
220,16,138.82,1929,5597,13531,11553,30.333333333333222,4.833333333333333,19.4,0,0,10
220,17,139.55,1969,5638,13631,11655,42.50000000000019,11.5,27.6,0,0,16
220,18,139.83,2009,5675,13731,11760,47.16666666666688,18.166666666666668,35.0,0,0,20
220,19,140.14,2053,5715,13831,11864,52.33333333333311,25.5,43.0,0,0,24
220,20,140.58,2093,5755,13936,11968,59.66666666666688,32.166666666666664,51.0,0,0,28
220,21,141.15,2133,5793,14038,12073,69.16666666666677,38.833333333333336,58.6,1.9,3.65,34
220,22,141.78,2177,5831,14143,12178,79.66666666666669,46.166666666666664,66.2,7.15,8.9,41
220,23,142.25,2221,5869,14245,12281,87.5,53.5,73.8,12.25,14.05,48
220,24,142.41,2263,5908,14344,12384,90.16666666666661,60.5,81.6,17.2,19.2,53
220,25,142.78,2304,5948,14446,12488,96.33333333333336,67.33333333333333,89.6,22.3,24.4,59
220,26,143.33,2345,5986,14547,12590,100,74.16666666666667,97.2,27.35,29.5,65
220,27,143.96,2387,6024,14651,12692,100,81.16666666666667,100,32.55,34.6,69
220,28,144.53,2427,6065,14755,12795,100,87.83333333333333,100,37.75,39.75,73
220,29,144.93,2471,6105,14858,12899,100,95.16666666666667,100,42.9,44.95,76
220,30,145.16,2513,6142,14961,13003,100,100,100,48.05,50.15,79
220,31,145.69,2555,6179,15061,13106,100,100,100,53.05,55.3,81
220,32,145.88,2596,6217,15164,13211,100,100,100,58.2,60.55,83
220,33,146.54,2639,6258,15268,13313,100,100,100,63.4,65.65,85
220,34,146.73,2681,6299,15368,13415,100,100,100,68.4,70.75,87
220,35,147.39,2721,6339,15467,13519,100,100,100,73.35,75.95,89
220,36,147.62,2763,6379,15572,13621,100,100,100,78.6,81.05,91
220,37,148.23,2806,6416,15675,13724,100,100,100,83.75,86.2,93
220,38,148.43,2846,6456,15780,13827,100,100,100,89.0,91.35,96
220,39,148.61,2890,6495,15885,13932,100,100,100,94.25,96.6,98
220,40,148.98,2933,6535,15985,14037,100,100,100,99.25,100,99
220,41,149.21,2974,6575,16088,14142,100,100,100,100,100,100
220,42,149.68,3016,6614,16193,14244,100,100,100,100,100,100
220,43,150.04,3057,6653,16297,14349,100,100,100,100,100,100
220,44,150.28,3099,6690,16400,14452,100,100,100,100,100,100
220,45,150.76,3143,6727,16502,14556,100,100,100,100,100,100
220,46,151.42,3183,6768,16607,14659,100,100,100,100,100,100
220,47,151.96,3226,6809,16706,14763,100,100,100,100,100,100
220,48,152.64,3270,6847,16811,14867,100,100,100,100,100,100
220,49,153.1,3312,6884,16913,14969,100,100,100,100,100,100
220,50,153.79,3352,6923,17016,15073,100,100,100,100,100,100
220,51,154.12,3393,6962,17115,15178,100,100,100,100,100,100
220,52,154.3,3437,7002,17215,15282,100,100,100,100,100,100
220,53,154.97,3479,7040,17319,15385,100,100,100,100,100,100
220,54,155.67,3521,7079,17424,15487,100,100,100,100,100,100
220,55,156.01,3564,7118,17529,15589,100,100,100,100,100,100
220,56,156.71,3608,7156,17631,15691,100,100,100,100,100,100
220,57,156.9,3650,7197,17732,15795,100,100,100,100,100,100
220,58,157.46,3690,7237,17831,15897,100,100,100,100,100,100
220,59,158.16,3732,7278,17930,16000,100,100,100,100,100,100
220,60,158.31,3774,7318,18035,16104,100,100,100,100,100,100
221,1,130,1300,5000,12000,10000,0,0,0,0,0,0
221,2,130.7,1341,5041,12103,10102,0,0,0,0,0,0
221,3,131.49,1383,5081,12206,10206,0,0,0,0,0,0
221,4,131.77,1423,5119,12311,10308,0,0,0,0,0,0
221,5,132.03,1463,5156,12415,10410,0,0,0,0,0,0
221,6,132.58,1505,5193,12514,10513,0,0,0,0,0,0
221,7,132.81,1545,5230,12617,10617,0,0,0,0,0,0
221,8,133.32,1586,5269,12720,10719,0,0,0,0,0,0
221,9,133.54,1628,5308,12820,10822,0,0,0,0,0,0
221,10,133.69,1672,5345,12920,10926,0,0,0,0,0,0
221,11,134.16,1716,5382,13021,11030,0,0,0,0,0,0
221,12,134.57,1760,5422,13121,11133,0,0,0,0,0,0
221,13,135.04,1803,5462,13222,11235,0,0,0,0,0,0
221,14,135.46,1846,5503,13321,11338,0,0,0.6,0,0,0
221,15,136.0,1890,5543,13421,11441,0,0,8.6,0,0,1
221,16,136.79,1932,5580,13520,11545,0,5.333333333333333,16.0,0,0,4
221,17,137.32,1975,5621,13621,11648,5.33333333333322,12.5,24.2,0,0,8
221,18,138.0,2016,5661,13725,11753,16.666666666666668,19.333333333333332,32.2,0,0,13
221,19,138.58,2056,5701,13828,11856,26.33333333333354,26.0,40.2,0,0,18
221,20,139.3,2097,5742,13928,11961,38.33333333333353,32.833333333333336,48.4,0,0,23
221,21,139.76,2141,5782,14029,12063,45.99999999999985,40.166666666666664,56.4,1.45,3.15,29
221,22,140.52,2181,5823,14134,12165,58.66666666666684,46.833333333333336,64.6,6.7,8.25,37
221,23,140.8,2221,5862,14237,12270,63.33333333333353,53.5,72.4,11.85,13.5,42
221,24,141.17,2265,5900,14338,12372,69.4999999999998,60.833333333333336,80.0,16.9,18.6,49
221,25,141.54,2308,5938,14441,12475,75.66666666666654,68.0,87.6,22.05,23.75,55
221,26,142.29,2348,5977,14541,12577,88.16666666666654,74.66666666666667,95.4,27.05,28.85,62
221,27,142.98,2389,6015,14640,12682,99.6666666666665,81.5,100,32.0,34.1,69
221,28,143.6,2429,6054,14744,12785,100,88.16666666666667,100,37.2,39.25,72
221,29,144.16,2470,6095,14848,12888,100,95.0,100,42.4,44.4,76
221,30,144.48,2512,6136,14947,12992,100,100,100,47.35,49.6,79
221,31,144.67,2552,6177,15051,13096,100,100,100,52.55,54.8,81
221,32,145.14,2594,6215,15154,13199,100,100,100,57.7,59.95,83
221,33,145.44,2636,6256,15259,13303,100,100,100,62.95,65.15,85
221,34,146.21,2676,6296,15359,13407,100,100,100,67.95,70.35,87
221,35,146.86,2716,6336,15459,13509,100,100,100,72.95,75.45,89
221,36,147.55,2759,6373,15561,13613,100,100,100,78.05,80.65,91
221,37,148.3,2800,6410,15660,13715,100,100,100,83.0,85.75,93
221,38,149.07,2843,6450,15763,13818,100,100,100,88.15,90.9,95
221,39,149.66,2883,6487,15863,13923,100,100,100,93.15,96.15,97
221,40,150.43,2925,6527,15964,14027,100,100,100,98.2,100,99
221,41,151.11,2967,6568,16067,14131,100,100,100,100,100,100
221,42,151.4,3010,6609,16171,14235,100,100,100,100,100,100
221,43,151.58,3051,6647,16270,14338,100,100,100,100,100,100
221,44,152.16,3094,6687,16371,14441,100,100,100,100,100,100
221,45,152.86,3136,6727,16473,14546,100,100,100,100,100,100
221,46,153.53,3176,6766,16573,14648,100,100,100,100,100,100
221,47,154.13,3216,6805,16677,14750,100,100,100,100,100,100
221,48,154.31,3260,6846,16781,14853,100,100,100,100,100,100
221,49,154.77,3300,6883,16881,14955,100,100,100,100,100,100
221,50,155.26,3340,6924,16981,15059,100,100,100,100,100,100
221,51,155.68,3383,6965,17080,15164,100,100,100,100,100,100
221,52,156.14,3424,7003,17183,15266,100,100,100,100,100,100
